PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Embalaje,Especificaciones,Homologación,Montaje de espejo retrovisor,Posición,Tipo,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,Picture10,Picture11,Picture12,Picture13,Picture14,AllPicturesZIP,Document1,DeliveryPlant
1069165,,ECS0009BK,R&G RACING,R&G COVER ENGINE SLIDER RIGHT,Protector de motor derecho R&G RACING,42.34,34.99,20.99,5055780318390,0,8714109090,0,0,"<p>Los protectores de motor R&amp;G Racing se montan fácilmente en el cárter original y ofrecen una protección adicional ante posibles caídas.</p>
<ul>
<li>Fabricados en PEAD (polietileno de alta densidad)</li>
<li>Máxima protección y peso ultraligero</li>
<li>Estos protectores de motor complementan a la perfección los protectores de carenado R&amp;G Racing</li>
</ul>","
Los protectores de motor R&G Racing se montan fácilmente en el cárter original y ofrecen una protección adicional ante posibles caídas.

Fabricados en PEAD (polietileno de alta densidad)
Máxima protección y peso ultraligero
Estos protectores de motor complementan a la perfección los protectores de carenado R&G Racing
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1023,156,225,101,45,,,,,,,,,https://api.mybihr.com/medias/1069165-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzMwNzZ8aW1hZ2UvanBlZ3xhREl5TDJnME55ODVNREV6TWprMU9EUXhNekV3THpFd05qa3hOalV0TVY4NE1EQlhlRGd3TUVnfGQxOGEzMWI2NWVkMTk4NzAzYmZlNjRlZmE5YjhiZmMwZDIwNTFmOGY0ZDY2OTRiYzA3ZDQ2MGU0YzczMDFmODI,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1069130,,ECS0035BK,R&G RACING,R&G COVER ENGINE SLIDER LEFT,Protector de motor izquierdo R&G RACING,55.65,45.99,27.59,5055780318659,1,8714109090,0,0,"<p>Los protectores de motor R&amp;G Racing se montan fácilmente en el cárter original y ofrecen una protección adicional ante posibles caídas.</p>
<ul>
<li>Fabricados en PEAD (polietileno de alta densidad)</li>
<li>Máxima protección y peso ultraligero</li>
<li>Estos protectores de motor complementan a la perfección los protectores de carenado R&amp;G Racing</li>
</ul>","
Los protectores de motor R&G Racing se montan fácilmente en el cárter original y ofrecen una protección adicional ante posibles caídas.

Fabricados en PEAD (polietileno de alta densidad)
Máxima protección y peso ultraligero
Estos protectores de motor complementan a la perfección los protectores de carenado R&G Racing
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,493,100,126,103,38,,,,,,,,,https://api.mybihr.com/medias/1069130-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU5MTR8aW1hZ2UvanBlZ3xhREExTDJnMFl5ODRPVGMxTURreE1qWTVOall5THpFd05qa3hNekF0TVY4NE1EQlhlRGd3TUVnfGU3NWFiYmZhMjhiMDE1YzI0ZTYwMGI4NDgwZTZiNWVjYzg2ZDQzYjE0MDYxYjEwOTBkODc0ZjBhNzgzYjdhNGE,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1068984,,ECC0162BK,R&G RACING,R&G COVER ENGINE CASE RIGHT,Protector tapa de encendido R&G RACING,71.38,58.99,35.39,5055780398736,0,8714109090,0,0,"<p>Los <strong>protectores tapa de&nbsp;motor de arranque&nbsp;R&amp;G Racing</strong>&nbsp;ofrecen&nbsp;resistencia, durabilidad y est&eacute;tica. Las tapas simplemente se atornillan sobre la&nbsp;c&aacute;rter original del motor, por lo que no es necesario utilizar pegamento ni desmontar nada. Con un dise&ntilde;o estilizado para conseguir la m&aacute;xima distancia al suelo y un recubrimiento en polvo para proteger una de las partes m&aacute;s vulnerables de la m&aacute;quina, podr&iacute;an ahorrarte varios euros en caso de accidente.</p>
<p>Fabricado en el Reino Unido</p>","
Los protectores tapa de motor de arranque R&G Racing ofrecen resistencia, durabilidad y estética. Las tapas simplemente se atornillan sobre la cárter original del motor, por lo que no es necesario utilizar pegamento ni desmontar nada. Con un diseño estilizado para conseguir la máxima distancia al suelo y un recubrimiento en polvo para proteger una de las partes más vulnerables de la máquina, podrían ahorrarte varios euros en caso de accidente.

Fabricado en el Reino Unido",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,3265,254,195,197,85,,,,,,,,,https://api.mybihr.com/medias/1068984-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQ3NDN8aW1hZ2UvanBlZ3xhREkyTDJnNFlpODVNREV6TWpjM05qZzNPRE00THpFd05qZzVPRFF0TVY4NE1EQlhlRGd3TUVnfDBkNTQ2YzE0ZTIwOTljZTlhYzY2MWQzYmE2YzNjMjBhYTBiOGI2NWVjODhjZWM2ODk4NDVlYWIxNzhiNmFjY2M,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1068985,,ECC0163BK,R&G RACING,R&G COVER ENGINE CASE RIGHT,Protector tapa de embrague R&G RACING,98.00,80.99,48.59,5055780398743,0,8714109090,0,0,"<p>Los <strong>protectores&nbsp;para bomba de&nbsp;agua R&amp;G Racing</strong>&nbsp;ofrecen&nbsp;resistencia, durabilidad y est&eacute;tica. Las tapas simplemente se atornillan sobre la&nbsp;c&aacute;rter original del motor, por lo que no es necesario utilizar pegamento ni desmontar nada. Con un dise&ntilde;o estilizado para conseguir la m&aacute;xima distancia al suelo y un recubrimiento en polvo para proteger una de las partes m&aacute;s vulnerables de la m&aacute;quina, podr&iacute;an ahorrarte varios euros en caso de accidente.</p>
<p>Fabricado en el Reino Unido</p>","
Los protectores para bomba de agua R&G Racing ofrecen resistencia, durabilidad y estética. Las tapas simplemente se atornillan sobre la cárter original del motor, por lo que no es necesario utilizar pegamento ni desmontar nada. Con un diseño estilizado para conseguir la máxima distancia al suelo y un recubrimiento en polvo para proteger una de las partes más vulnerables de la máquina, podrían ahorrarte varios euros en caso de accidente.

Fabricado en el Reino Unido",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,8077,532,267,275,110,,,,,,,,,https://api.mybihr.com/medias/1068985-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDUyNjV8aW1hZ2UvanBlZ3xhRFUxTDJnNE5DODVNREV6TWpjM09EZzBORFEyTHpFd05qZzVPRFV0TVY4NE1EQlhlRGd3TUVnfDdiZDliZjZhMjk4MDQxYjEzNTQxMjFjMGM5MmUwYTMzNmUyMWI3N2FkODlmYjhkNTJjNjZlMjY1Y2ZmNmU2NzU,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1069156,,ECS0114BK,R&G RACING,R&G COVER ENGINE SLIDER LEFT,Protector de motor izquierdo R&G RACING - negro,98.00,80.99,48.59,5055780356910,0,8714109090,0,0,"<p>Los protectores de motor R&amp;G Racing se montan fácilmente en el cárter original y ofrecen una protección adicional ante posibles caídas.</p>
<ul>
<li>Fabricados en PEAD (polietileno de alta densidad)</li>
<li>Máxima protección y peso ultraligero</li>
<li>Estos protectores de motor complementan a la perfección los protectores de carenado R&amp;G Racing</li>
</ul>","
Los protectores de motor R&G Racing se montan fácilmente en el cárter original y ofrecen una protección adicional ante posibles caídas.

Fabricados en PEAD (polietileno de alta densidad)
Máxima protección y peso ultraligero
Estos protectores de motor complementan a la perfección los protectores de carenado R&G Racing
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1662,208,246,109,62,Negro,,,,,,Izquierdo,,https://api.mybihr.com/medias/1069156-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ4Njg3fGltYWdlL2pwZWd8YUdNNUwyZzBNaTg0T1RjMU1EazNPREl6TWpZeUx6RXdOamt4TlRZdE1WODRNREJYZURnd01FZ3xiNTRmYWUzZDU2ODk4YTUwZmNjNTE4MTE3N2Q0MmQ1N2M1N2EyNDYzZWVkMjY1YzEzM2YxNjg0NDM3N2Y1ODlk,https://api.mybihr.com/medias/1069156-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg4NjMwfGltYWdlL2pwZWd8YURNeEwyZzVNUzg0T1RjMU1EazRNREU1T0Rjd0x6RXdOamt4TlRZdE1sODRNREJYZURnd01FZ3wxNmU0NzliOTZiYmY3NjNiYTUyYTFkNTBmZDUwY2E5ZGU4MWM0ZWExMGI2YTcxNjA3Y2M0OGVkZDRiZTg1Y2E1,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1068993,,ECS0060BK,R&G RACING,R&G COVER ENGINE CASE RIGHT,Protector de motor derecho R&G RACING - negro,59.28,48.99,29.39,5055780318840,0,8714109090,0,0,"<p>Los protectores de motor R&amp;G Racing se montan fácilmente en el cárter original y ofrecen una protección adicional ante posibles caídas.</p>
<ul>
<li>Fabricados en PEAD (polietileno de alta densidad)</li>
<li>Máxima protección y peso ultraligero</li>
<li>Estos protectores de motor complementan a la perfección los protectores de carenado R&amp;G Racing</li>
</ul>","
Los protectores de motor R&G Racing se montan fácilmente en el cárter original y ofrecen una protección adicional ante posibles caídas.

Fabricados en PEAD (polietileno de alta densidad)
Máxima protección y peso ultraligero
Estos protectores de motor complementan a la perfección los protectores de carenado R&G Racing
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,445,86,127,103,34,,,,,,,,,https://api.mybihr.com/medias/1068993-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTA5MTB8aW1hZ2UvanBlZ3xhREJqTDJnMFpDODRPVGMxTURRMk1UZ3dPRGswTHpFd05qZzVPVE10TVY4NE1EQlhlRGd3TUVnfDgzNDBjMzMwYWFjMWMzOGJlY2U3Mjc1N2I3ZDliY2U5ZjhkYzY0Njc4OGFlNDViNWUxZWJkOWRlMmVjMjZjZTM,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1068998,,KEC0054BK,R&G RACING,R&G COVER ENGINE COVER KIT,Juego de protectores tapas de motor R&G RACING,164.55,135.99,81.59,5055780399023,0,8714109090,0,0,"<p><strong>Juego de protectores tapas de motor R&amp;G RACING</strong></p>
<p>El juego de protectores tapas de motor R&amp;G Racing ofrece una soluci&oacute;n de alta calidad para proteger el motor de tu motocicleta sin comprometer el rendimiento ni el dise&ntilde;o.</p>
<p><strong>&iquest;Por qu&eacute; elegir el juego de protectores tapas de motor R&amp;G Racing?</strong></p>
<ul>
<li><strong>Protecci&oacute;n superior:</strong> Protege el motor contra ara&ntilde;azos, abolladuras y otros da&ntilde;os que pueden ocurrir en caso de ca&iacute;das o colisiones.</li>
<li><strong>Materiales de alta calidad:</strong> Fabricado en polipropileno de 4 mm, conocido por su resistencia y durabilidad.</li>
<li><strong>Ajuste preciso:</strong> Dise&ntilde;ado para un ajuste exacto y una f&aacute;cil instalaci&oacute;n, integr&aacute;ndose perfectamente en tu motocicleta.</li>
<li><strong>Mayor vida &uacute;til:</strong> Previene reparaciones innecesarias y prolonga la vida &uacute;til del motor.</li>
<li><strong>Dise&ntilde;o deportivo:</strong> El dise&ntilde;o distintivo de R&amp;G Racing no solo proporciona una ventaja funcional, sino tambi&eacute;n una apariencia deportiva.</li>
</ul>
<p>Con el <strong>juego de protectores tapas de motor R&amp;G RACING</strong>, aseguras una protecci&oacute;n &oacute;ptima para tu motor en caso de accidentes o impactos. Ideal para motoristas que priorizan tanto el rendimiento como la seguridad.</p>","
Juego de protectores tapas de motor R&G RACING

El juego de protectores tapas de motor R&G Racing ofrece una solución de alta calidad para proteger el motor de tu motocicleta sin comprometer el rendimiento ni el diseño.

¿Por qué elegir el juego de protectores tapas de motor R&G Racing?

Protección superior: Protege el motor contra arañazos, abolladuras y otros daños que pueden ocurrir en caso de caídas o colisiones.
Materiales de alta calidad: Fabricado en polipropileno de 4 mm, conocido por su resistencia y durabilidad.
Ajuste preciso: Diseñado para un ajuste exacto y una fácil instalación, integrándose perfectamente en tu motocicleta.
Mayor vida útil: Previene reparaciones innecesarias y prolonga la vida útil del motor.
Diseño deportivo: El diseño distintivo de R&G Racing no solo proporciona una ventaja funcional, sino también una apariencia deportiva.


Con el juego de protectores tapas de motor R&G RACING, aseguras una protección óptima para tu motor en caso de accidentes o impactos. Ideal para motoristas que priorizan tanto el rendimiento como la seguridad.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,12103,809,415,307,95,Negro & Negro,HDPE,,,,,,,https://api.mybihr.com/medias/1068998-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA0NzZ8aW1hZ2UvanBlZ3xhRFZoTDJneU15ODRPVGMxTURRM016WXdOVFF5THpFd05qZzVPVGd0TVY4NE1EQlhlRGd3TUVnfDIxN2U5ZTEwOTNiODI3ZDgyMWU5N2I5ZmE5YzJiMDg5NmNlNTY1YzhkMWM4ZGVhZDEzM2JhNDgyODNjMmNhNjM,https://api.mybihr.com/medias/1068998-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTA2NzF8aW1hZ2UvanBlZ3xhREU0TDJneVlTODRPVGMxTURRM05UVTNNVFV3THpFd05qZzVPVGd0TWw4NE1EQlhlRGd3TUVnfGRjNTU0M2FjYmJmYTNkN2QyNGYyYTAxYTljMGMyOTE2MzM4YzE4MWVjNzRkMjQ4YzRkZDhkMzZiY2VmYmEwNWM,https://api.mybihr.com/medias/1068998-3-800Wx800H?context=bWFzdGVyfHJvb3R8NDU1MTV8aW1hZ2UvanBlZ3xhR1U0TDJnek1DODRPVGMxTURRM056VXpOelU0THpFd05qZzVPVGd0TTE4NE1EQlhlRGd3TUVnfDJiNmQ2Y2UyNjU2ZWIyYjc2M2YyYWU5YmEzOTc3NzA2ODdkNDBkNjNjMzcxZjdjMjUyZjg1ZGQ5MGI2YTM2NTk,https://api.mybihr.com/medias/1068998-4-800Wx800H?context=bWFzdGVyfHJvb3R8NDQyNTJ8aW1hZ2UvanBlZ3xhR0k0TDJnek55ODRPVGMxTURRM09UVXdNelkyTHpFd05qZzVPVGd0TkY4NE1EQlhlRGd3TUVnfDU1YWFhNGViMTkxNDQyOWE5ZjA1YjA4OGUwNzA1MzRkMTg4YjQ1YjFkNTRkNTM5ZWYwNjFhM2U1OTVhMmIyODA,https://api.mybihr.com/medias/1068998-5-800Wx800H?context=bWFzdGVyfHJvb3R8NDY2NTN8aW1hZ2UvanBlZ3xhREl4TDJnNE5pODRPVGMxTURRNE1UUTJPVGMwTHpFd05qZzVPVGd0TlY4NE1EQlhlRGd3TUVnfDVhNDU1M2EzYzcwZWU5MGM5MzU5OWYyZTgwODQ0NThiNmQzMDFiZTc1NGYxYWQyZGM5MGUyOThmZjRiYjk2MjA,https://api.mybihr.com/medias/1068998-6-800Wx800H?context=bWFzdGVyfHJvb3R8NDU5NTZ8aW1hZ2UvanBlZ3xhR1l4TDJnNFl5ODRPVGMxTURRNE16UXpOVGd5THpFd05qZzVPVGd0Tmw4NE1EQlhlRGd3TUVnfGUxNGE1NGRjMzU5ZWU0NWI4ZjMzYTMyMDhhZjQzMDY3YTNhOTdmNDZiMDFiMjhhYmFhODBmOTVhZGUzYzQ4NmU,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1069168,,ECS0016BK,R&G RACING,R&G COVER ENGINE SLIDER RIGHT,Protector de motor derecho R&G RACING,42.34,34.99,20.99,5055780318468,1,8714109090,0,0,"<p>Los protectores de motor R&amp;G Racing se montan fácilmente en el cárter original y ofrecen una protección adicional ante posibles caídas.</p>
<ul>
<li>Fabricados en PEAD (polietileno de alta densidad)</li>
<li>Máxima protección y peso ultraligero</li>
<li>Estos protectores de motor complementan a la perfección los protectores de carenado R&amp;G Racing</li>
</ul>","
Los protectores de motor R&G Racing se montan fácilmente en el cárter original y ofrecen una protección adicional ante posibles caídas.

Fabricados en PEAD (polietileno de alta densidad)
Máxima protección y peso ultraligero
Estos protectores de motor complementan a la perfección los protectores de carenado R&G Racing
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,606,99,125,101,48,,,,,,,,,https://api.mybihr.com/medias/1069168-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM4MzV8aW1hZ2UvanBlZ3xhRFZpTDJnNVl5ODVNREV6TWprMk1qTTBOVEkyTHpFd05qa3hOamd0TVY4NE1EQlhlRGd3TUVnfDY3M2M3ZDg0MGJhYWVjM2Y0NmY4YzlhM2FmYWFhZmY4YmMyOTliYzEyNGM2ZDEzMDViODQ2MWY3YjY2NGVmOTk,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1069078,,ECC0037R,R&G RACING,R&G COVER ENGINE RIGHT,Protector tapa de encendido (derecho) R&G RACING Race Series,76.22,62.99,37.79,5055780383589,0,8714109090,0,0,"<p>El <strong>cubrec&aacute;rter R&amp;G Racing</strong> est&aacute; fabricado en polipropileno de 4 mm, lo que le brinda una protecci&oacute;n eficaz, gran durabilidad y un acabado con est&eacute;tica racing. Se monta directamente sobre el c&aacute;rter original. Su dise&ntilde;o compacto mejora la distancia al suelo, mientras su ligereza y acabado mate brindan protecci&oacute;n hacia una de las zonas m&aacute;s expuestas del motor.</p>
<ul>
<li>Polipropileno 4 mm</li>
<li>Protecci&oacute;n elevada y peso ultraligero</li>
<li>Incluye deslizadera reemplazable en la zona de impacto</li>
<li>Desarrollado junto a equipos de carreras BSB de alto nivel seleccionados.</li>
</ul>","
El cubrecárter R&G Racing está fabricado en polipropileno de 4 mm, lo que le brinda una protección eficaz, gran durabilidad y un acabado con estética racing. Se monta directamente sobre el cárter original. Su diseño compacto mejora la distancia al suelo, mientras su ligereza y acabado mate brindan protección hacia una de las zonas más expuestas del motor.

Polipropileno 4 mm
Protección elevada y peso ultraligero
Incluye deslizadera reemplazable en la zona de impacto
Desarrollado junto a equipos de carreras BSB de alto nivel seleccionados.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,3432,344,195,200,88,Negro & Negro,,,,,,,,https://api.mybihr.com/medias/1069078-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4Mjd8aW1hZ2UvanBlZ3xhRGxqTDJneFpTODRPVGMxTURjMk1EWTFNekV3THpFd05qa3dOemd0TVY4NE1EQlhlRGd3TUVnfDBmYmZhMjAyYTg0YTk1MDllYThjYjE4NzkwZTE5NGJjMTc4ZjNmMDVmMjg5ZGRkYjdjZmRlODU4MDdlZjY1MzQ,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1069100,,ECC0239BK,R&G RACING,R&G COVER ENGINE RIGHT,Protector tapa de embrague (derecho) R&G RACING,106.47,87.99,52.79,5055780358334,0,8714109090,0,0,"<p>Los <strong>protectores&nbsp;para bomba de&nbsp;agua R&amp;G Racing</strong>&nbsp;ofrecen&nbsp;resistencia, durabilidad y est&eacute;tica. Las tapas simplemente se atornillan sobre la&nbsp;c&aacute;rter original del motor, por lo que no es necesario utilizar pegamento ni desmontar nada. Con un dise&ntilde;o estilizado para conseguir la m&aacute;xima distancia al suelo y un recubrimiento en polvo para proteger una de las partes m&aacute;s vulnerables de la m&aacute;quina, podr&iacute;an ahorrarte varios euros en caso de accidente.</p>
<p>Fabricado en el Reino Unido</p>","
Los protectores para bomba de agua R&G Racing ofrecen resistencia, durabilidad y estética. Las tapas simplemente se atornillan sobre la cárter original del motor, por lo que no es necesario utilizar pegamento ni desmontar nada. Con un diseño estilizado para conseguir la máxima distancia al suelo y un recubrimiento en polvo para proteger una de las partes más vulnerables de la máquina, podrían ahorrarte varios euros en caso de accidente.

Fabricado en el Reino Unido",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,8762,461,283,274,113,Negro & Negro,,,,,,Derecho,,https://api.mybihr.com/medias/1069100-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMyODEwfGltYWdlL2pwZWd8YURSa0wyZ3lZaTg0T1RjMU1EZzBOVEU1TkRVMEx6RXdOamt4TURBdE1WODRNREJYZURnd01FZ3xhZTU5YTc3YzA1NGNhZTY2NmQzNDUyZjRmNGI4NDJhNDVmOGU2M2I2MzZkNmI2NDBlYWIzMWQxNzVjMzZmMjI2,https://api.mybihr.com/medias/1069100-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0NzM1fGltYWdlL2pwZWd8YURGbEwyZ3pNaTg0T1RjMU1EZzBOekUyTURZeUx6RXdOamt4TURBdE1sODRNREJYZURnd01FZ3w0OGZlZTViMTEyOGU3MGI1ZmIxN2JkZGMyOGQxNjgzZTIyN2UwMGRhMDc3ZDJkZTkwNjY1ZDliMTk4MDE5NmUw,https://api.mybihr.com/medias/1069100-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTIzOTgxfGltYWdlL2pwZWd8YUdWbEwyZ3pPQzg0T1RjMU1EZzBPVEV5Tmpjd0x6RXdOamt4TURBdE0xODRNREJYZURnd01FZ3xiOTlkOTEzYjU2NWZkYzI1ODkyNTJlYmEzOWRjZTcwMGI3MjVmYWZkZDA5NTA1NGUyNjQxM2M5NDg2ZTUyMDFj,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1069032,,ECC0043R,R&G RACING,R&G COVER ENGINE LEFT,Protector tapa de encendido (izquierdo) R&G RACING Race Series,117.36,96.99,58.19,5055780383473,1,8714109090,0,0,"<p>Los <strong>protectores&nbsp;para bomba de&nbsp;agua R&amp;G Racing</strong>&nbsp;ofrecen&nbsp;resistencia, durabilidad y est&eacute;tica. Las tapas simplemente se atornillan sobre la&nbsp;c&aacute;rter original del motor, por lo que no es necesario utilizar pegamento ni desmontar nada. Con un dise&ntilde;o estilizado para conseguir la m&aacute;xima distancia al suelo y un recubrimiento en polvo para proteger una de las partes m&aacute;s vulnerables de la m&aacute;quina, podr&iacute;an ahorrarte varios euros en caso de accidente.</p>
<p>Fabricado en el Reino Unido</p>","
Los protectores para bomba de agua R&G Racing ofrecen resistencia, durabilidad y estética. Las tapas simplemente se atornillan sobre la cárter original del motor, por lo que no es necesario utilizar pegamento ni desmontar nada. Con un diseño estilizado para conseguir la máxima distancia al suelo y un recubrimiento en polvo para proteger una de las partes más vulnerables de la máquina, podrían ahorrarte varios euros en caso de accidente.

Fabricado en el Reino Unido",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,8802,540,280,271,116,Negro & Negro,,,,,,,,https://api.mybihr.com/medias/1069032-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDU5MjJ8aW1hZ2UvanBlZ3xhR001TDJobE5DODRPVGMxTURZd05UTXpNamM0THpFd05qa3dNekl0TVY4NE1EQlhlRGd3TUVnfGIyMzg1ZmQxODgxMjgzMjQwNDUwODUxZjhmNDgxODkxNTcwZTQyZjJjNWY1YjUyYThkZWY3OWI2N2ZiMWNhNTE,https://api.mybihr.com/medias/1069032-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzY1MTR8aW1hZ2UvanBlZ3xhRGcyTDJobFlpODRPVGMxTURZd056STVPRGcyTHpFd05qa3dNekl0TWw4NE1EQlhlRGd3TUVnfGFmYzVkYmNmMTkwZjY2MjNiYWNmMDAwNzRiNTY0NDE4Y2RmYzYzZTBiYzY0OTMwNWE3NTk0MjMwZDJlNjc0MDQ,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
1092591,,BRG0018SS,R&G RACING,"R&G PROTECTION RADIATOR GUARD, SIL",Protector de radiador R&G RACING grabado - acero inoxidable,120.99,99.99,59.99,5054817136785,0,8714109090,0,0,"<p>Los protectores de radiador protegen eficazmente tu moto de las proyecciones de la rueda.</p>
<ul>
<li>Marco&nbsp;robusto antideformaci&oacute;n</li>
<li>Soporta el calor del radiado</li>
<li>Malla fina que limita la entrada de part&iacute;culas</li>
<li>Fijaci&oacute;n en puntos de anclaje existentes</li>
</ul>","
Los protectores de radiador protegen eficazmente tu moto de las proyecciones de la rueda.

Marco robusto antideformación
Soporta el calor del radiado
Malla fina que limita la entrada de partículas
Fijación en puntos de anclaje existentes
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,1834,413,208,304,29,Acero,Acero inoxidable,,,,,,,https://api.mybihr.com/medias/1092591-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTgwMjl8aW1hZ2UvanBlZ3xhR05tTDJoaFlpODRPVEk1TmpjeU56a3dNRFEyTHpFd09USTFPVEV0TVY4NE1EQlhlRGd3TUVnfDU4MDk1ZDQyMjQ3MDg4MjQ2Zjk2MDg1YmU3N2JkNDgzOGM4YzgwYjNlMzI0YjlhZDJmN2U2YTNlZjgxYTU1NWE,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/R&G_RACING-pictures.zip,,Spain Warehouse (Parts)
