PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Color,Diámetro Ø (mm),Especificaciones,Homologación,Número de filtro,Referencias OEM,Versión de filtro,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1097565,18875,HFA1911,HIFLOFILTRO,HIFLO FILTER AIR HFA1911,Filtro de aire HIFLOFILTRO - HFA1911,34.13,28.21,16.93,824225120639,4,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,7507,535,272,368,75,,,,,,,,Estándar,https://api.mybihr.com/medias/1097565-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIwNDAwfGltYWdlL2pwZWd8YURjekwyaGlaaTg0T1Rnek5qRTBNamt4T1RrNEx6RXdPVGMxTmpVdE1WODRNREJYZURnd01FZ3xmMjE2M2Y2ZTQ1Mjg1OTc5NDI1MzEzNzY1ODk1ZDU5NjQxMmRiOTE0ZjhkNzgzOTliMzk0MmJiZGIyMzczOGQw,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097566,19033,HFA4916,HIFLOFILTRO,HIFLO FILTER AIR HFA4916,Filtro de aire HIFLOFILTRO - HFA4916,42.58,35.19,21.11,824225122046,10,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,3804,362,347,261,42,,,,,,,,Estándar,https://api.mybihr.com/medias/1097566-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEwMzl8aW1hZ2UvanBlZ3xhRE13TDJoak5pODRPVGd6TmpFME5EZzROakEyTHpFd09UYzFOall0TVY4NE1EQlhlRGd3TUVnfDM5MTY3ZjMzOGJjMDg4NDU4NTM2NmU2OWU3NDI5MDI3MjA2YWJhNTUzOTkyODYzNmFkOTQzNGExNDM5OTY4MTg,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097578,18904,HFA2604,HIFLOFILTRO,HIFLO FILTER AIR HFA2604,Filtro de aire HIFLOFILTRO - HFA2604,23.04,19.04,11.42,824225121957,8,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,3396,169,349,263,37,,,,,,,,Estándar,https://api.mybihr.com/medias/1097578-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDUxNjN8aW1hZ2UvanBlZ3xhREE0TDJnd015ODRPVGd6TmpFM05ETTNOekkyTHpFd09UYzFOemd0TVY4NE1EQlhlRGd3TUVnfDAwOTQ0YjViZjM0OTA2ZTAzNThhZWMwOGM1ZTZiNzNiMmY0NjEwZGFiMmEzMGJhOTQ1NTIyOGFlYjIzYWQwNTQ,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097582,18835,HFA1604,HIFLOFILTRO,HIFLO FILTER AIR HFA1604,Filtro de aire HIFLOFILTRO - HFA1604,33.89,28.01,16.81,824225120301,4,8421391500,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,2986,390,260,33,348,,,,,,,,Estándar,https://api.mybihr.com/medias/1097582-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTk1OTN8aW1hZ2UvanBlZ3xhR1V5TDJnMk5TODRPVGd6TmpFNE1qSTBNVFU0THpFd09UYzFPREl0TVY4NE1EQlhlRGd3TUVnfGI4OTYyN2ZiNGZmODhkMTk3OTE3YmM0MjFjMTA5NTEyMGQ2MmZjM2U5NmMwYThlOWU0Njc4NWFjZGZkYTM3Zjk,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097584,85507,HFA2922,HIFLOFILTRO,HIFLO FILTER AIR HFA2922,Filtro de aire HIFLOFILTRO - HFA2922,24.74,20.45,12.27,8242251240268,12,8421230090,0,1,"<p>Contributing to the longevity of motors, HIFLOFILTRO filters are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.</p>
<ul>
	<li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li>
	<li>Developed for modern high performance engines</li>
	<li>OEM replacement</li>
</ul>","
Contributing to the longevity of motors, HIFLOFILTRO filters are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.

	Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering
	Developed for modern high performance engines
	OEM replacement
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,2529,326,208,304,40,,,,,,,,Estándar,https://api.mybihr.com/medias/1097584-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0NzAxfGltYWdlL2pwZWd8YURabUwyZzNNeTg0T1Rnek5qRTROakUzTXpjMEx6RXdPVGMxT0RRdE1WODRNREJYZURnd01FZ3xlYmNjZTgzOTgwMTA2OTMwZjAwMzlhMTkyM2RmMzk1ZmViMzhkNmQxN2JmYzk5OWMxMWNjYzNjNmU0MGI3ODM4,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097585,92779,HFA6501,HIFLOFILTRO,HIFLO FILTER AIR HFA6501,Filtro de aire Hiflofiltro - HFA6501,24.54,20.28,12.17,824225123661,50,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,2184,398,254,172,50,,,,,,,,Estándar,https://api.mybihr.com/medias/1097585-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTMzMjh8aW1hZ2UvanBlZ3xhRE5tTDJnM1lTODRPVGd6TmpFNE9ERXpPVGd5THpFd09UYzFPRFV0TVY4NE1EQlhlRGd3TUVnfDczNTI2ZTJjNDMyNzM0N2ZhNWVhNjViOTZhYWNjMjc3ODgyNjU2NzExMTI2NjUyMTlhNDAzZmZlYWVmMDcwNWY,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097593,18883,HFA1919,HIFLOFILTRO,HIFLO FILTER AIR HFA1919,Filtro de aire HIFLOFILTRO - HFA1919,33.72,27.87,16.72,8242251217352,29,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,2314,268,183,109,116,,,,,,,,Estándar,https://api.mybihr.com/medias/1097593-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgwMDE3fGltYWdlL2pwZWd8YURoa0wyZzJNaTg0T1Rnek5qSXhOell6TVRBeUx6RXdPVGMxT1RNdE1WODRNREJYZURnd01FZ3wyOGI4MmE1OWQ1N2Q2NzBhMjY1MWQ0ODI4NzY3ZTllZWYwNThiYmJkODk4YmYyM2NkNzg0YjE3NzFhYWQzZDc5,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097596,92763,HFA4509,HIFLOFILTRO,HIFLO FILTER AIR HFA4509,Filtro de aire lado Izquierdo Hiflofiltro HFA4509,16.08,13.29,7.97,824225122732,52,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,3302,197,223,141,105,,,,,,,,Estándar,https://api.mybihr.com/medias/1097596-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI1MTQ2fGltYWdlL2pwZWd8YURrMkwyaGlaUzg0T1Rnek5qSXlNelV5T1RJMkx6RXdPVGMxT1RZdE1WODRNREJYZURnd01FZ3xiNmE2NjIwOTdiNzJkN2NlMTk4NzY0YmQyYTY2NmUwNzY2YmEwOTFmNjlkNWI1YTZiZjM2N2U5MzRmNmE0ZGY4,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097114,18989,HFA4501,HIFLOFILTRO,HIFLO FILTER AIR HFA4501,Filtro de aire HIFLOFILTRO - HFA4501,21.99,18.17,10.90,824225121292,0,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,1750,220,130,127,106,,,,,,,,Estándar,https://api.mybihr.com/medias/1097114-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ3NjU2fGltYWdlL2pwZWd8YUdFMUwyaGtNaTg0T1Rnek5EQXpNRE0yTnpBeUx6RXdPVGN4TVRRdE1WODRNREJYZURnd01FZ3xjMjk0MDQ1MGU5OWU0YzAzMTBmMGQyMDA4MGIxNWMwYWI1NTc1MjhmYWQxNGI0NGFmNGFlYzNkNjk2NTUyZWE1,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097116,18994,HFA4506,HIFLOFILTRO,HIFLO FILTER AIR HFA4506,Filtro de Aire Hiflofiltro HFA4506,11.97,9.89,5.93,8242251221526,105,8421230090,0,1,"<p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p>
<ul>
<li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li>
<li>Developed for modern high performance engines</li>
<li>OEM replacement</li>
</ul>","
Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. 

Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering
Developed for modern high performance engines
OEM replacement
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,1987,183,182,182,60,,,,,,1º filtro,,VARIADOR,https://api.mybihr.com/medias/1097116-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzYxNjB8aW1hZ2UvanBlZ3xhRFUyTDJoak5DODRPVGd6TkRBek5EazFORFUwTHpFd09UY3hNVFl0TVY4NE1EQlhlRGd3TUVnfGI1N2JiNzk0ZDA1MGMyMDRmNTJjMzlkY2M1ODVmYWIzOGNjMWNlZjg2OWQ1MWQzY2EyNzQ5ZTFlNmRjOTBkMDQ,https://api.mybihr.com/medias/1097116-2-800Wx800H?context=bWFzdGVyfHJvb3R8ODY5NDF8aW1hZ2UvanBlZ3xhR001TDJoaU5pODRPVGd6TkRBek9EZzROamN3THpFd09UY3hNVFl0TWw4NE1EQlhlRGd3TUVnfGQ1ZDc0ODhkMDljMmUzNDZhNTczNDJiMjM5MWM5ZDJkMzg2YzAyYWZjZGRmNWJhNTc5NTQ0MjlkYTIwNjQyODE,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097118,85651,HFA1508,HIFLOFILTRO,HIFLO FILTER AIR HFA1508,Filtro de aire HIFLOFILTRO - HFA1508,28.11,23.23,13.94,824225123746,75,8421230090,0,1,"<p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p>
<ul>
<li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li>
<li>Developed for modern high performance engines</li>
<li>OEM replacement</li>
</ul>","
Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. 

Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering
Developed for modern high performance engines
OEM replacement
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,1666,335,119,100,140,,,,,,1º filtro,,Estándar,https://api.mybihr.com/medias/1097118-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTEyNjA1fGltYWdlL2pwZWd8YURabEwyZzFZaTg0T1Rnek5EQTBOREV5T1RVNEx6RXdPVGN4TVRndE1WODRNREJYZURnd01FZ3xkMmRmY2QyMmVkMTdiNzkwYTcyY2Y4MmUzNjIxZjVkZjE1YTQwYWJlMzAwMDdiYTBiN2I4M2JjNjAzNjc2NjE5,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097119,18832,HFA1601,HIFLOFILTRO,HIFLO FILTER AIR HFA1601,Filtro de aire HIFLOFILTRO - HFA1601,14.17,11.71,7.03,824225120271,18,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,1750,225,130,127,106,,,,,,,,Estándar,https://api.mybihr.com/medias/1097119-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMwMTM5fGltYWdlL2pwZWd8YUdJd0wyZzFOQzg0T1Rnek5EQTBOakE1TlRZMkx6RXdPVGN4TVRrdE1WODRNREJYZURnd01FZ3xjYjU4NGE2N2E3YjMwMGViNzgxYzI2Nzg5N2YzNTY4MDM0NTM5YjZmNjU4MmY4YWMwOWQ1M2E0MjMzYmM5Nzkx,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097133,92740,HFA1121,HIFLOFILTRO,HIFLO FILTER AIR HFA1121,Filtro de aire HIFLOFILTRO - HFA1121,11.25,9.30,5.58,824225122640,89,8421230090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,2407,342,382,180,35,,,,,,,,Estándar,https://api.mybihr.com/medias/800Wx800H-1097133-1.jpg?context=bWFzdGVyfHJvb3R8MTAxNTE0fGltYWdlL2pwZWd8YUdNekwyZzNZeTh5T1Rjek1qQTNNekUzTnpFeE9DODRNREJYZURnd01FaGZNVEE1TnpFek15MHhMbXB3Wnd8ODFjMjkwZTc5MzRmNmFjNjExOThiMjk3NDk3OTZiYjYxMThlMjc1YmJmMjAyNTFjNjM1NWFhNWZjZGQ2ZGIxZA,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1097138,18984,HFA4402,HIFLOFILTRO,HIFLO FILTER AIR HFA4402,Filtro de aire HIFLOFILTRO - HFA4402,30.46,25.17,15.10,824225121278,8,8421391500,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters. </p><p> </p><ul> <li>Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filtering</li><li>Developed for modern high performance engines</li><li>OEM replacement</li></ul> </body> </html>","       Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements. Hiflofiltro air filters are manufactured to fit the factory air box and are a direct replacement for original equipment filters.   Composed of paper pulp, fiber and resin, which are processed to obtain the thickness and density to provide optimal filteringDeveloped for modern high performance enginesOEM replacement  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. AIR FILTER,2093,245,138,77,197,,,,,,,,Estándar,https://api.mybihr.com/medias/1097138-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1Njl8aW1hZ2UvanBlZ3xhR1l5TDJoa055ODRPVGd6TkRFd056WTVPVFV3THpFd09UY3hNemd0TVY4NE1EQlhlRGd3TUVnfDQyNjY1Mzc0YmEwYWE1NDgzNDEwYzAwYzZkNDQ1NWViOGYwZmQ2YjQ5MGUzZGMzMWIzNmEzZmRlMjQyNjFiZjg,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
