PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura del neumático (perfil),Anchura del neumático,Categoría de neumático,Compuesto de neumático,Diámetro de la llanta,Estructura de neumático,Familia de neumáticos,Homologación,Índice de carga del neumático (IC),Índice de velocidad (CV),Marcajes,Modelo,Posición,Sin cámara o tipo de cámara,Tierra,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,DeliveryPlant
9003958,5762902300,2902300,PIRELLI,PIREL TIRE ANGEL SCOOT REINF 100/80-14,Neumático PIRELLI ANGEL SCOOTER REINF Piaggio Libery 100/80-14 M/C 54S TL,79.86,66.00,36.30,8019227290233,26,4011400000,0,1,"<p>EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA<br> <br>- Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.<br>- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.<br>- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.<br></p>","
EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA - Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,26010,3080,510,510,100,80,100,"Scooter, ciclomotor",,14,X-Ply,Neumáticos de motocicleta y scooter,,54,S < 180 km/h,,ANGEL SCOOTER,Delantero/trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003958-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3MDE3fGltYWdlL2pwZWd8YUdGaUwyZ3pZUzg0T0RVeU5EY3dOVGsxTmpFMEx6a3dNRE01TlRndE1WODRNREJYZURnd01FZ3wxNzdjMDg3OWFjOGFhYTg4YTE3NDQ0NDE2OGM0Mzc0YmUzOWIzZjQyM2VkZTgwNjNiYmMzMzJmNjcwNjNhYTQ4,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9003959,5762902800,2902800,PIRELLI,PIREL TIRE ANGEL SCOOT REINF 110/80-14,Neumático PIRELLI ANGEL SCOOTER REINF 110/80-14 M/C 59S TL,125.24,103.50,56.93,8019227290288,3,4011400000,0,1,"<p>EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA<br> <br>- Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.<br>- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.<br>- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.<br></p>","
EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA - Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,28812,3860,490,490,120,80,110,"Scooter, ciclomotor",,14,X-Ply,Neumáticos de motocicleta y scooter,,59,S < 180 km/h,,ANGEL SCOOTER,Delantero/trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003959-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3MDE3fGltYWdlL2pwZWd8YURNNUwyZzBPQzg0T0RVeU5EY3dPVGc0T0RNd0x6a3dNRE01TlRrdE1WODRNREJYZURnd01FZ3xlYmE0MmNmNzY5NGEwODVmMzhjZmJlNjAwOGIzNTFmMTg5MDgyYTVlNjI1YzJiY2E1NzI3MjVkODJkMmNmYWE4,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9003962,5762903100,2903100,PIRELLI,PIREL TIRE ANGEL SCOOTER 100/90-10,Neumático PIRELLI ANGEL SCOOTER (F/R) 100/90-10 56J TL,71.39,59.00,32.45,8019227290318,4,4011400000,0,1,"<p>EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA<br> <br>- Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.<br>- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.<br>- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.<br></p>","
EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA - Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,17640,2300,420,420,100,90,100,"Scooter, ciclomotor",,10,X-Ply,Neumáticos de motocicleta y scooter,,56,J < 100 km/h,,ANGEL SCOOTER,Delantero/trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003962-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3MDE3fGltYWdlL2pwZWd8YUdNMUwyaG1aQzg0T1RBNE1EWTJPVEUwTXpNMEx6a3dNRE01TmpJdE1WODRNREJYZURnd01FZ3w3ZGYyMDE2N2E2MjY4MzFhNmU5MjY2ZmExNjk1MTExMWE5M2M0NzQ0NWQ1MDNmNTIwYzQ1ZWJkNzRkOTMwMWEz,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9003967,5762925000,2925000,PIRELLI,PIREL TIRE ANGEL SCOOT REINF 120/70-11,Neumático PIRELLI ANGEL SCOOTER REINF (F/R) 120/70-11 56L TL,75.63,62.50,34.38,8019227292503,7,4011400000,0,1,"<p>EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA<br> <br>- Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.<br>- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.<br>- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.<br></p>","
EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA - Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,21168,2920,420,420,120,70,120,"Scooter, ciclomotor",,11,X-Ply,Neumáticos de motocicleta y scooter,,56,L < 120 km/h,,ANGEL SCOOTER,Delantero/trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003967-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3MDE3fGltYWdlL2pwZWd8YUdOa0wyaGhNaTg0T0Rnd09UYzNPVEF6TmpRMkx6a3dNRE01TmpjdE1WODRNREJYZURnd01FZ3xmNzBkY2RjOGJiOWRkYzk2YTI0NzY4MTI0ZDYxOWY5MmQyZWMwMzBiOWQ3NGQ1ODgwNDIyMWNhYmRkMGZhNGEy,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9003969,5762925400,2925400,PIRELLI,PIREL TIRE ROSSO SCOOTER 120/70-12,Neumático PIRELLI DIABLO ROSSO SCOOTER REINF (F/R) 120/70-12 58P TL,95.59,79.00,43.45,8019227292541,4,4011400000,0,1,"<p>EL NEUMáTICO DEPORTIVO PARA SCOOTERS DE ALTAS PRESTACIONES</p><p>- Prestaciones de motocicleta en un neumático de scooter.<br>- Maniobrabilidad mejorada, agarre total y altas prestaciones en mojado gracias a la combinación de las nuevas tecnologías, materiales, procesos y el know-how de Pirelli conseguido gracias a las actividades racing de la marca.<br>- Diseñado para aquellos usuarios con un estilo de conducción deportivo, ya sea en entornos urbanos en el día a día o en escapadas por carreteras de curvas o puertos de montaña.<br>- Doble compuesto alto en sílice en el neumático trasero para un alto kilometraje y un agarre excelente en todas las condiciones.<br></p>","
EL NEUMáTICO DEPORTIVO PARA SCOOTERS DE ALTAS PRESTACIONES
- Prestaciones de motocicleta en un neumático de scooter.- Maniobrabilidad mejorada, agarre total y altas prestaciones en mojado gracias a la combinación de las nuevas tecnologías, materiales, procesos y el know-how de Pirelli conseguido gracias a las actividades racing de la marca.- Diseñado para aquellos usuarios con un estilo de conducción deportivo, ya sea en entornos urbanos en el día a día o en escapadas por carreteras de curvas o puertos de montaña.- Doble compuesto alto en sílice en el neumático trasero para un alto kilometraje y un agarre excelente en todas las condiciones.",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,24300,3520,450,450,120,70,120,"Scooter, ciclomotor",,12,X-Ply,Neumáticos de motocicleta y scooter,,58,P < 150 km/h,,DIABLO ROSSO SCOOTER,Delantero/trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003969-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAwNDZ8aW1hZ2UvanBlZ3xhREV5TDJoaE1DOHhOalEwTnpZek5qTXdOems1T0M4NU1EQXpPVFk1TFRGZk9EQXdWM2c0TURCSXw2YTZiZTAzZmQ1MGI3MDVkNzg4OTM4ZDdhN2ZhYTQ2YTQyYmMwN2U0MDI1MzIwNzljZmE1ZjRlMGU2MjM3N2Y3,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9003971,,2925600,PIRELLI,PIREL TIRE ANGEL SCOOT REINF 110/70-14,Neumático PIRELLI ANGEL SCOOTER REINF 110/70-14 M/C 56S TL,138.55,114.50,62.98,8019227292565,1,4011400000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csC9A1DC62{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:decimal;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>FOR URBAN MOBILITY, COMFORT, TOP WET PERFORMANCE AND HANDLING FOR THE URBAN JUNGLE<br> </p><ol start=""1""> <li>High comfort thanks to the combined action of stiff structures and tread pattern design</li><li>New compound with a high percentage of silica for top wet performance</li><li>Dynamic urban handling thanks to the new multi radius contour allowing quicker change of direction<a id=""_dx_frag_EndFragment""></a></li></ol> <p> </p></body> </html>","       FOR URBAN MOBILITY, COMFORT, TOP WET PERFORMANCE AND HANDLING FOR THE URBAN JUNGLE  High comfort thanks to the combined action of stiff structures and tread pattern designNew compound with a high percentage of silica for top wet performanceDynamic urban handling thanks to the new multi radius contour allowing quicker change of direction   ",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,26953,3500,495,495,110,70,110,"Scooter, ciclomotor",,14,X-Ply,Neumáticos de motocicleta y scooter,,56,S < 180 km/h,,ANGEL SCOOTER,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003971-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3MDE3fGltYWdlL2pwZWd8YURrMEwyaGtaUzg0T1RVeU5EWTVNRGswTkRNd0x6a3dNRE01TnpFdE1WODRNREJYZURnd01FZ3xhNmI5OTM4ODllNGIyOTE3ZmM3MzQ0ZDdlNGE2OWZkYmNjNWIwNjJjY2E5MGE3YjkxYjBlZDZlZDczNmUzZTIz,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9003923,5762769200,2769200,PIRELLI,PIREL TIRE ROSSO SCOOTER 150/70-14,Neumático PIRELLI DIABLO ROSSO SCOOTER 150/70-14 M/C 66S TL,157.30,130.00,71.50,8019227276923,8,4011400000,0,1,"<p>EL NEUMáTICO DEPORTIVO PARA SCOOTERS DE ALTAS PRESTACIONES</p><p>- Prestaciones de motocicleta en un neumático de scooter.<br>- Maniobrabilidad mejorada, agarre total y altas prestaciones en mojado gracias a la combinación de las nuevas tecnologías, materiales, procesos y el know-how de Pirelli conseguido gracias a las actividades racing de la marca.<br>- Diseñado para aquellos usuarios con un estilo de conducción deportivo, ya sea en entornos urbanos en el día a día o en escapadas por carreteras de curvas o puertos de montaña.<br>- Doble compuesto alto en sílice en el neumático trasero para un alto kilometraje y un agarre excelente en todas las condiciones.<br></p>","
EL NEUMáTICO DEPORTIVO PARA SCOOTERS DE ALTAS PRESTACIONES
- Prestaciones de motocicleta en un neumático de scooter.- Maniobrabilidad mejorada, agarre total y altas prestaciones en mojado gracias a la combinación de las nuevas tecnologías, materiales, procesos y el know-how de Pirelli conseguido gracias a las actividades racing de la marca.- Diseñado para aquellos usuarios con un estilo de conducción deportivo, ya sea en entornos urbanos en el día a día o en escapadas por carreteras de curvas o puertos de montaña.- Doble compuesto alto en sílice en el neumático trasero para un alto kilometraje y un agarre excelente en todas las condiciones.",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,48735,6640,570,570,150,70,150,"Scooter, ciclomotor",,14,X-Ply,Neumáticos de motocicleta y scooter,,66,S < 180 km/h,,DIABLO ROSSO SCOOTER,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003923-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI0Mjl8aW1hZ2UvanBlZ3xhR0UwTDJnNU9DODRPVEE0TURZMU9UTXhNamswTHprd01ETTVNak10TVY4NE1EQlhlRGd3TUVnfGU1NWVkZGI4NDVlZTdkYWI4YjlmYzNlMWYyZGM5OWNhNjE2NDBhNzBhOTg5Yjc1NzMzNDk3ZTM2MGM5OTgyN2Y,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9003940,5762771100,2771100,PIRELLI,PIREL TIRE ANGEL SCOOT REINF 140/70-12,Neumático PIRELLI ANGEL SCOOTER REINF 140/70-12 65P TL,110.72,91.50,50.33,8019227277111,0,4011400000,0,1,"<p>EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA<br> <br>- Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.<br>- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.<br>- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.<br></p>","
EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA - Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,32256,4380,480,480,140,70,140,"Scooter, ciclomotor",,12,X-Ply,Neumáticos de motocicleta y scooter,,65,P < 150 km/h,,ANGEL SCOOTER,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003940-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjA5MTZ8aW1hZ2UvanBlZ3xhR0U0TDJneU1DODRPVEUyTnpNeE1qazNPREl5THprd01ETTVOREF0TVY4NE1EQlhlRGd3TUVnfDIzYTFiMjU0MTY4MmM5OWI2NmJhZWViZGViNjQ4ZDdlZmFjNmQxOTJmYTRiZmM4MjE5YmFiMjc4ZDJkNmI2YWU,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9003944,5762771500,2771500,PIRELLI,PIREL TIRE ANGEL SCOOT REINF 140/60-14,Neumático PIRELLI ANGEL SCOOTER REINF 140/60-14 M/C 64P TL,141.57,117.00,64.35,8019227277159,1,4011400000,0,1,"<p>EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA<br> <br>- Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.<br>- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.<br>- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.<br></p>","
EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA - Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,39326,4540,530,530,140,60,140,"Scooter, ciclomotor",,14,X-Ply,Neumáticos de motocicleta y scooter,,64,P < 150 km/h,,ANGEL SCOOTER,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003944-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjA5MTZ8aW1hZ2UvanBlZ3xhREkwTDJoaVlTODRPVFV5TkRZNE1URXhNemt3THprd01ETTVORFF0TVY4NE1EQlhlRGd3TUVnfDdhNDkxZjEyYjA1MmIyNTU5NDI3NjJlMWZkYTkwNTk1YzQ5Y2UzZjkyYjBiNGZmMzAxNDE3OTBjOTYyMjc4M2E,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9003947,5762771800,2771800,PIRELLI,PIREL TIRE ANGEL SCOOTER 150/70-14,Neumático PIRELLI ANGEL SCOOTER 150/70-14 M/C 66P TL,150.04,124.00,68.20,8019227277180,2,4011400000,0,1,"<p>EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA<br> <br>- Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.<br>- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.<br>- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.<br></p>","
EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA - Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,48735,6080,570,570,150,70,150,"Scooter, ciclomotor",,14,X-Ply,Neumáticos de motocicleta y scooter,,66,P < 150 km/h,,ANGEL SCOOTER,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003947-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3MDE3fGltYWdlL2pwZWd8YUdaa0wyZzVZaTg0T0Rnd09UYzNOekEzTURNNEx6a3dNRE01TkRjdE1WODRNREJYZURnd01FZ3xlZjEyZjY2NjkzMDNlMmY5YzlhYWUwZmMzMDk0MTkyYjcwZGRkMzE5ZDU5Yzc5NDcwYWY3NGJmMTMwZjliNGVi,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9003950,5762772100,2772100,PIRELLI,PIREL TIRE ANGEL SCOOTER 130/70-16,Neumático PIRELLI ANGEL SCOOTER 130/70-16 M/C 61P TL,163.35,135.00,58.00,8019227277210,2,4011400000,0,1,"<p>EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA<br> <br>- Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.<br>- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.<br>- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.<br></p>","
EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA - Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,42237,6560,570,570,130,70,130,"Scooter, ciclomotor",,16,X-Ply,Neumáticos de motocicleta y scooter,,61,P < 150 km/h,,ANGEL SCOOTER,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003950-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjA5MTZ8aW1hZ2UvanBlZ3xhREEzTDJneE15ODRPVEUyTnpNeE5qa3hNRE00THprd01ETTVOVEF0TVY4NE1EQlhlRGd3TUVnfDgzOWRiNTRlZWE1MTRiMTMwMTc2NTFmOTI3MjBmOWQ0MWExY2VlYzI4NzFiN2FjMDNjNDc2NTdhZjI2NzMxNWY,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9003955,5762864000,2864000,PIRELLI,PIREL TIRE ANGEL SCOOTER 120/80-14,Neumático PIRELLI ANGEL SCOOTER 120/80-14 M/C 58P TL,124.03,102.50,56.38,8019227286403,3,4011400000,0,1,"<p>EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA<br> <br>- Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.<br>- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.<br>- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.<br></p>","
EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA - Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,33708,6040,530,530,120,80,120,"Scooter, ciclomotor",,14,X-Ply,Neumáticos de motocicleta y scooter,,58,P < 150 km/h,,ANGEL SCOOTER,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003955-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjA5MTZ8aW1hZ2UvanBlZ3xhREE0TDJobVl5ODRPVE0wTlRnNE1qZzBPVFU0THprd01ETTVOVFV0TVY4NE1EQlhlRGd3TUVnfGI3YjZhZjM4MmJkNjJlMjVkZTA0NTBmMWE1ZmRmMTdkOGUwMjFmNmJlZTg4OTI4Mzg2ZTM1MWVjOWJkZDg3ODY,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
9003957,5762902200,2902200,PIRELLI,PIREL TIRE ANGEL SCOOT REINF 90/80-16,Neumático PIRELLI ANGEL SCOOTER REINF (F/R) 90/80-16 M/C 51S TL,119.19,98.50,54.18,8019227290226,0,4011400000,0,1,"<p>EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA<br> <br>- Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.<br>- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.<br>- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.<br></p>","
EL áNGEL DE LA GUARDA PARA LA MOVILIDAD URBANA CON UN CONFORT EXCELENTE, MáXIMAS PRESTACIONES EN MOJADO Y MANEJABILIDAD PARA LA JUNGLA URBANA - Alto confort gracias a la acción combinada de la estructura rígida y el diseño de la banda de rodadura.- Nuevo compuesto con un alto porcentaje de sílice para unas altas prestaciones en mojado.- Manejabilidad dinámica en entornos urbanos gracias al contorno multi radio, que permite unas cambios de dirección más rápidos.",TIRES & ACCESSORIES,SCOOTER,SCOOTER TIRE X-PLY,28090,2960,530,530,100,80,90,"Scooter, ciclomotor",,16,X-Ply,Neumáticos de motocicleta y scooter,,51,S < 180 km/h,,ANGEL SCOOTER,Delantero/trasero,TL - Tubeless,,https://api.mybihr.com/medias/9003957-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk3MDE3fGltYWdlL2pwZWd8YURNNEwyaG1OUzg0T1RNME5UZzRORGd4TlRZMkx6a3dNRE01TlRjdE1WODRNREJYZURnd01FZ3xiODVlZWQ5ZjAwMThiZjA2OGY4NGFlOTBkZGZmYzdlNTczYjZjNzkxYjU1NDU3YzFjYWNiMWYwMzlkMWVmYWJh,,,,https://static.bihr.pro/eBihr/Pictures/PIRELLI-pictures.zip,,Spain Warehouse (Tires)
