PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Diámetro Ø (mm),Uso recomendado,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1105301,835AM,HJ-609.12T2-Y,ALHONGA,"ALHON BRAKE PADS SET (FRONT+REAR), YELLO",Juego de 4 zapatas esparrago rectas.Amarillo,4.50,3.72,1.50,8430525016712,12,8714109090,0,1,"Brake pads set (front+rear), yellow. For cantilever system, w/stud. Kool Stop type.","Brake pads set (front+rear), yellow. For cantilever system, w/stud. Kool Stop type.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,340,130,180,90,21,,Ciclocross & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105301-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc2MDk0fGltYWdlL3BuZ3xhREZrTDJoa05TOHhNRGcyTmpJNU16Z3pNemMxT0M4eE1UQTFNekF4TFRGZk9EQXdWM2c0TURCSXw3ZjdmZjA3NGI2M2ZkYjllMjNjOTk1ZWVlMGQwNDc0N2M3NDUxNTBlZDg4NDUzNmJjOWE0YjI2MDM5YTlkMjI5,,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1104907,35420,HJ-C080A-BLACK,ALHONGA,"ALHON SEAT CLAMP Ø31,6 - FRAME Ø34,9","Cierre sillin ALHONGA - Ø31.6mm / cuadro Ø34,9mm",5.51,4.55,2.96,8430525354203,0,8714109090,0,1,"Abrazadera tija sill�n. ALHONGA. Cierre con tornillo. Aluminio 6061 T6. Color negro. Para cuadro de �34,9 mm, tija de �31,6mm.","Abrazadera tija sill�n. ALHONGA. Cierre con tornillo. Aluminio 6061 T6. Color negro. Para cuadro de �34,9 mm, tija de �31,6mm.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,80,19,71,70,16,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104907-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg4ODQzfGltYWdlL3BuZ3xhRFF6TDJoaE1DOHhNRGcyTlRVeE5qQXhPVGMwTWk4eE1UQTBPVEEzTFRGZk9EQXdWM2c0TURCSXw1OTMzZTY3ZWExOTExNTY4OGU3Yzg4ZjM3ZTkyNjI1YmM5Yjg2OGFmMmUwMGU4OWY0ZjdhYWFjYTgxZjgwOTY5,,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1038975,35421,HJ-PX006-BLACK,ALHONGA,ALHON PROTECTION FRAME SILICON,Protector de cuadro deslizante para cable,2.50,2.07,1.01,8430525354210,44,8714109090,0,1,<p>Protector de cuadro para cable. Tipo deslizante. Silicona. Negro.</p><p> </p>,"
Protector de cuadro para cable. Tipo deslizante. Silicona. Negro.
 ",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,47,16,74,80,8,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1038975-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUxNjE3fGltYWdlL3BuZ3xhRGN3TDJneU5DOHhNRGcyTlRVd09UUTJOakUwTWk4eE1ETTRPVGMxTFRGZk9EQXdWM2c0TURCSXxkMzFhYmYxNzViOTMxN2MwMGJhYzQ0MmVkMzIyMjMxMzBmN2NlMTNiMzNlYjkyNTk4NDFiNmMzZDY4M2M2MzMy,,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1038971,15565,HJ-D100-RED,ALHONGA,ALHON SPAREPARTS INNER CABLE 2Mm RED,Terminal cable aluminio Ø2 Rojo,27.50,22.73,6.17,8430525155657,37,8714109090,0,1,<font size=1> </font><p align=left><font size=3>Terminal cable aluminio. Øint: 2mm.</font></p><p><font size=3>Bote de 500 unidades.</font></p>," 
Terminal cable aluminio. Øint: 2mm.
Bote de 500 unidades.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,215,84,52,51,81,,Todos,https://api.mybihr.com/medias/1038971-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIyMTM1fGltYWdlL3BuZ3xhRFk1TDJnek1DOHhNRGcyTlRVeU1UVTVNRE13TWk4eE1ETTRPVGN4TFRGZk9EQXdWM2c0TURCSXw3YWYxOTlkNmYxZGNkNmIzODk3M2YwZjA4YmMxZGQ0MzJhNmVlYTE2YTlmOWI5MGY4NGQwZDRjOTJkMjg2MjFj,,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1038970,15566,HJ-D100-GREEN,ALHONGA,ALHON SPAREPARTS INNER CABLE 2MM GREEN,Terminal cable aluminio Ø2 Verde,22.51,18.60,7.99,8430525155664,4,8714109090,0,1,<font size=1><font size=1><p align=left><font size=3>Terminal cable aluminio. Øint: 2mm.</font></p><p><font size=3>Bote de 500 unidades.</font></p></font></font>,Terminal cable aluminio. Øint: 2mm.Bote de 500 unidades.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,212,108,52,51,80,,Todos,https://api.mybihr.com/medias/1038970-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDI3NjIwfGltYWdlL3BuZ3xhR001TDJneU1pOHhNRGcyTlRVeU1URTVOekE0Tmk4eE1ETTRPVGN3TFRGZk9EQXdWM2c0TURCSXwwMTIxNWQ3M2M4NjM0ODAyZjA3NDBlZjQwYTlmZGU4NGQzNmNhYzBlZWQwYmJiNmZkNWZmZGI4NDNjNGZjZWJk,,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1101571,ATN,100,ALHONGA,ALHON CABLE-END (BOTE DE 500 U),ALHONGA Bote 500 Terminales de cable Ø2mm. Aluminio plata,12.50,10.33,2.99,8430525004603,187,8714109090,0,1,"Terminal cable aluminio. Color Plata.
Øint: 2mm.
Bote de 500 unidades.","Terminal cable aluminio. Color Plata.
Øint: 2mm.
Bote de 500 unidades.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,225,87,53,53,80,,Todos,https://api.mybihr.com/medias/1101571-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI5NzR8aW1hZ2UvanBlZ3xhREpsTDJobVpTOHhNVFUzTlRjM05URXpNemN5Tmk4eE1UQXhOVGN4TFRGZk9EQXdWM2c0TURCSXxiMTIxNDUyZTMzZDg4YzAxNGNmM2E5YTA4NGVlMjdlZTFlOGE5NmRlZTYyZjEwZDMyYTk4MzEyZWIzOTk1NDFm,https://api.mybihr.com/medias/1101571-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzE0MDY4fGltYWdlL3BuZ3xhR1ZrTDJobVlTOHhNVFUzTlRjM01EY3hNREEwTmk4eE1UQXhOVGN4TFRKZk9EQXdWM2c0TURCSXwxOWE4MTIyOGNkNTFjMzI0NTcxMzg3YTc3NzBmYmFlMmIyYTIzNzlhYjI1NGU3YjZkNGI2MWM1NTJjYzI1N2Q0,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1104897,35406,HHR203,ALHONGA,ALHON HYDRA HOSE REBUILD KIT AVID R/CR,Kit de reparación latiguillo de freno Avid Elixir R/CR/5/7/9,9.99,8.26,1.90,8430525354067,173,8714109090,0,1,"<p>KITS DE REPARACI�N DE LATIGUILLO DE FRENO DE DISCO HIDR�ULICO.</p><p>&nbsp;</p><p>Kit de reparaci�n que incluye: Torniller�a, tornillos de banjo, arandelas, tuercas y adaptadores necesarios para reparaci�n de sistemas de freno hidra�licos. No incluye latiguillo.</p><p><br><strong>Aplicaci�n:</strong> AVID<br>Elixir R, Elixir CR, Elixir 5/7/9.</p>","
KITS DE REPARACI�N DE LATIGUILLO DE FRENO DE DISCO HIDR�ULICO.
 
Kit de reparaci�n que incluye: Torniller�a, tornillos de banjo, arandelas, tuercas y adaptadores necesarios para reparaci�n de sistemas de freno hidra�licos. No incluye latiguillo.
Aplicaci�n: AVIDElixir R, Elixir CR, Elixir 5/7/9.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,70,25,75,72,13,,Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104897-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE4MTg5fGltYWdlL3BuZ3xhREkyTDJneU15OHhNRGcyTmpJNE1qSXpNemc0Tmk4eE1UQTBPRGszTFRGZk9EQXdWM2c0TURCSXwwOGU1YThjM2Y2OWZmNmMyN2YzZjlmYjgyMTI5ODRjZmEzM2NhMmVmNTZlNzlkNTc4MTExZWIyMzRhMmNjZGZj,,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1101681,820PL,HJ-288ADV-S,ALHONGA,ALHON ALUMINUM V-BRAKE LEVER SET. SIL,ALHONGA Juego de manetas bicicleta V-Brake Aluminio. Plata,7.50,6.20,1.50,8430525016668,4011,8714109090,0,1,"Juego de manetas MTB/City/Trekking
Soporte y palanca: Aluminio forjado. Maneta color plata.
Compatible con frenos V-Brake.
Compatible con cualquier tipo de cambio.
Peso: 93gr (Unidad)
Largo maneta apto para 3 dedos","Juego de manetas MTB/City/Trekking
Soporte y palanca: Aluminio forjado. Maneta color plata.
Compatible con frenos V-Brake.
Compatible con cualquier tipo de cambio.
Peso: 93gr (Unidad)
Largo maneta apto para 3 dedos",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,672,192,120,140,40,,BMX & Ciclocross & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1101681-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODA4Mzh8aW1hZ2UvanBlZ3xhR1F5TDJneVpDODVOak15TVRJMU5UZ3pNemt3THpFeE1ERTJPREV0TVY4NE1EQlhlRGd3TUVnfDQxODI4NzBmZWQzOGYxNmI4OWIyMDMzYmZmZWUxOWM1OGY4MDE1NDA5OTE2NGVlMzAxN2EzZWNiZjIzODExZGY,https://api.mybihr.com/medias/1101681-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc0NjI5fGltYWdlL2pwZWd8YURWbUwyZ3pZaTg1TmpNeU1USTFPVGMyTmpBMkx6RXhNREUyT0RFdE1sODRNREJYZURnd01FZ3xlYWY5NzBkY2ZlYzMzOTEyOTEzMmFlMjczNTVjYjRkNzM1NTQyNjk0OTVmZjc0MGNiNDE4NDkzYzZiMGM0OTAw,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1105320,875RJ,HJ-806ADO-R,ALHONGA,ALHON V-BRAKE SET ALUMINUM. RED,Juego de frenos V-Brake ALU. Rojo,7.50,6.20,4.03,8430525033962,36,8714109090,0,1,"<ul>
<li>V-Brake system set.</li>
<li>Melt-Forged alloy Red</li>
<li>Sping type: Coil</li>
<li>Dimension: 20-38mm</li>
<li>Peso: 183gr (wheel)</li>
</ul>","
V-Brake system set.
Melt-Forged alloy Red
Sping type: Coil
Dimension: 20-38mm
Peso: 183gr (wheel)
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,531,190,126,124,34,,BMX & Ciclocross & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105320-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk0MzA0fGltYWdlL3BuZ3xhRE5tTDJnd05DOHhNRGcyTmpJNU5UYzVPVGd6T0M4eE1UQTFNekl3TFRGZk9EQXdWM2c0TURCSXw4ZDAyNWFjYzlhM2ExNTRhYjMyZGFmNmIxYTZkY2Q0NjY0MWZjM2E3ZjIyYzI4ZGM5MDIxNzE2ODNlNTI1OTg2,,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1101680,820BL,578-288-ADWH,ALHONGA,ALHON FORGED V-BRAKE LEVER SET. WHITE,ALHONGA Juego de manetas V-Brake Forjadas. Blanco,9.50,7.85,1.99,8430525116764,306,8714109090,0,1,"Juego de manetas MTB/City/Trekking
Soporte y palanca: Aluminio forjado. Maneta color blanco.
Compatible con frenos V-Brake.
Compatible con cualquier tipo de cambio.
Peso: 93gr (Unidad)
Largo maneta apto para 3 dedos","Juego de manetas MTB/City/Trekking
Soporte y palanca: Aluminio forjado. Maneta color blanco.
Compatible con frenos V-Brake.
Compatible con cualquier tipo de cambio.
Peso: 93gr (Unidad)
Largo maneta apto para 3 dedos",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,751,199,139,135,40,,BMX & Ciclocross & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1101680-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzE5NDF8aW1hZ2UvanBlZ3xhREEzTDJnek5TODVOak15TVRJME56azJPVFU0THpFeE1ERTJPREF0TVY4NE1EQlhlRGd3TUVnfGM2NmVkNjBjZmM2NzNkNDQ5YTIwNGZhYmM3MWRhZGU0ODVkNWM2NzFkZWU4ZTRkNjJmZDFlZGRmMDYyZTZiZTM,https://api.mybihr.com/medias/1101680-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc0NjI5fGltYWdlL2pwZWd8YURRMUwyZ3lNQzg1TmpNeU1USTFNVGt3TVRjMEx6RXhNREUyT0RBdE1sODRNREJYZURnd01FZ3w5MGE3NjIxYjJmY2Q2ODlmNDRiNzVkMTUxOWRhY2UzNzFkZGRjODFmZjNiNjU2N2I4ODQ3YzE0M2QyM2I4ZTJi,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1038702,285,SP-4,ALHONGA,ALHON SPAREPARTS CABLE COVER 4MM,Funda cable index 4 mm ALHONGA - Caja de 25m,46.50,38.43,24.98,8430525019645,19,8714109090,0,1,Funda de cable. Index. Negro.<br><br><strong>Ø:</strong> 4 mm.<br><strong>Caja:</strong> 25 m.,Funda de cable. Index. Negro.Ø: 4 mm.Caja: 25 m.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,4826,974,277,281,62,,Todos,https://api.mybihr.com/medias/1038702-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgyNTh8aW1hZ2UvanBlZ3xhRGs0TDJneE15ODVNVEEyTVRReE1ESXdNVGt3THpFd016ZzNNREl0TVY4NE1EQlhlRGd3TUVnfDEyN2Y2MWM2NTkyMWVhZGJkZTgzM2UyZTg2MjE3ODNhN2MxNTg3Y2E1MjI4OThlYWFjMTkzNzg3ODk4YzNmNTU,https://api.mybihr.com/medias/1038702-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjIwOTAzfGltYWdlL2pwZWd8YURCaEwyZ3dOaTg1TVRBMk1UUXhOREV6TkRBMkx6RXdNemczTURJdE1sODRNREJYZURnd01FZ3wzYjE4YjU0YzMyNGJhODZlODU1NDllNDY5ZjA4ZDAxMzIyMmQ1ZDE1NzM2MTQ4NDk2OWRkYjVjNzVjYWE5NThh,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1104408,11972,HE-EL01,ALHONGA,ALHON ADAPTOR HEADLIGHT FORK MOUNT,Soporte de linterna,7.50,6.20,4.03,8430525119727,0,8714109090,0,1,Soporte de linterna.<br>Aluminio negro.<br>Sujeci�n al tornillo del V-Brake.<br>Mayor y mejor campo visual.<br>(Se suministra individualmente).,Soporte de linterna.Aluminio negro.Sujeci�n al tornillo del V-Brake.Mayor y mejor campo visual.(Se suministra individualmente).,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,487,88,175,96,29,,BMX & Carretera & Ciudad & E-Bike & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104408-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY0OTY1fGltYWdlL3BuZ3xhR0kxTDJneU9TOHhNRGcyTlRVeE16STJOekl6TUM4eE1UQTBOREE0TFRGZk9EQXdWM2c0TURCSXwyYWIzYzY1YjIzOTFmOWFkZGFhOTRiNTYxMTM5YmJlZjAzMTQ5OTJhOTA5YmMwOWZiYWFkODI0ODhiM2RmNjFm,https://api.mybihr.com/medias/1104408-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTU4NTUwfGltYWdlL3BuZ3xhRFUxTDJnek55OHhNRGcyTlRVeE16WTJNRFEwTmk4eE1UQTBOREE0TFRKZk9EQXdWM2c0TURCSXw2NjJmYTdmYTUzYmRmNTQwNDZhYTA3N2NmZWE3NzQ5MGQzOWNhOGQ1YzcyODJmNzdiMzZlYWUxNTM0ZDBiODE2,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1038964,35402,CC-PK01-Ø5MM,ALHONGA,ALHON SPAREPARTS CABLE CASING 5MM PINK,Funda cable acero laminado Ø5 Rosa 2m,4.99,4.12,2.68,8430525354029,78,8714109090,0,1,<p>ROSA. Rollo 2m.</p>,"
ROSA. Rollo 2m.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,669,110,117,143,40,,Todos,https://api.mybihr.com/medias/1038964-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQwMTQxfGltYWdlL3BuZ3xhR1E1TDJnMFpTOHhNRGcyTlRVeE9EZ3pOemM1TUM4eE1ETTRPVFkwTFRGZk9EQXdWM2c0TURCSXxiMWFiMGY5NTIzZmY5YzA2ODQ1NGY2ZTg1YmJiYjdhYTg3Y2MyMGEyNmM4ZGU1MDg1MWExZDAzN2Q3M2JmZjg2,https://api.mybihr.com/medias/1038964-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzE5ODM2fGltYWdlL3BuZ3xhREkxTDJoaE5DOHhNRGcyTlRVeE9USXpNVEF3Tmk4eE1ETTRPVFkwTFRKZk9EQXdWM2c0TURCSXw5OGE5ZjFjZjU1MGJlNzgxYjRjYTdmMWQ4OTM1Y2RjZWU3YjAzMGIyZWRkYjk1OWQzMGUyMGI4Nzg5MzkxN2I1,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1105386,TF3,HJ92,ALHONGA,ALHON CABLE END FOR LEVER Ø5 OUTER CABLE,Tope funda maneta (bote de 200 u),14.50,11.98,7.19,8430525004351,6,8714109090,0,1,Tope de maneta. Lat�n. Bote de 200 unidades.,Tope de maneta. Lat�n. Bote de 200 unidades.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,194,237,50,48,81,,Todos,https://api.mybihr.com/medias/1105386-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzAzMTA1fGltYWdlL3BuZ3xhREV3TDJneVlTOHhNVFUzTlRjM01qWTNOakV5Tmk4eE1UQTFNemcyTFRGZk9EQXdWM2c0TURCSXw3ZWI2NWI5MmQxMjllOGM5ZTRkMzFjZmVkMWI2MjQxYzZiMDIxZGJlNjIzYzg4MTkzZjQzNGRjNzdlNmMyNzA4,https://api.mybihr.com/medias/1105386-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg5NzE3fGltYWdlL3BuZ3xhRFF4TDJneU1DOHhNVFUzTlRjM01qa3pPREkzTUM4eE1UQTFNemcyTFRKZk9EQXdWM2c0TURCSXw0MjNlOWEzYjE4NjM1MjczYWIxZDg3YWJiZDc1ODNkMmQ1MjA0MDU0MzI3MzI2NTQzNGQ3ZTljZWE3OTEwZmFk,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1038972,15561,HJ-D92N-BLACK,ALHONGA,ALHON SPAREPARTS CABLE END BLACK,Tope funda cable Ø5 Reforzado Negro,45.00,37.19,24.17,8430525155619,2,8714109090,0,1,<font size=1><font size=1><p align=left><font size=3>Tope funda cable Ø5 mm.</font></p><p align=left><font size=3>Latón Reforzado CNC.</font></p><p><font size=3>Bote de 200 unidades.</font></p></font></font>,Tope funda cable Ø5 mm.Latón Reforzado CNC.Bote de 200 unidades.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,215,218,52,51,81,,Todos,https://api.mybihr.com/medias/1038972-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY0NDMzfGltYWdlL3BuZ3xhR1kzTDJnelpDOHhNRGcyTlRVeU1UazRNelV4T0M4eE1ETTRPVGN5TFRGZk9EQXdWM2c0TURCSXwyNDFlZDhkNGU5NDAyY2M2YmI3NzAxNzg5MDNhYzIxMjNmMjM2OWE4ZjVkNWIyZjAxMDIyOTViMzk3NzBhNWJl,,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1038966,15567,HJ-D1001-BLACK,ALHONGA,"ALHON SPAREPARTS INNER CABLE 2,4MM BLACK",Terminal cable aluminio Ø2.4 Negro,42.50,35.12,15.81,8430525155671,7,8714109090,0,1,<font size=1><font size=1><p align=left><font size=3>Terminal cable aluminio. Øint: 2.4mm.</font></p><p><font size=3>Reforzado. Bote de 500 unidades.</font></p></font></font>,Terminal cable aluminio. Øint: 2.4mm.Reforzado. Bote de 500 unidades.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,212,92,52,51,80,,Todos,https://api.mybihr.com/medias/1038966-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDg3NDMyfGltYWdlL3BuZ3xhR0l6TDJoaU1TOHhNRGcyTlRVeE9UWXlOREl5TWk4eE1ETTRPVFkyTFRGZk9EQXdWM2c0TURCSXwyZmY0ODJiMjdkNmZmMTBhOTA2NjBiZjMxNmMyODBkOGE5NDhhOTAzM2NiZjU2YjEzZmUyMTgyYjEzNzU1ODM5,,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1038934,206,2P-S,ALHONGA,ALHON SPAREPARTS CABLE COVER SILVER,Funda cable color plata ALHONGA - Caja de 25m,37.51,31.00,12.99,8430525120167,91,8714109090,0,1,Funda de cable. Acero laminado. Color plata. Con teflón.<br><br><strong>Ø:</strong> 5 mm.<br><strong>Caja:</strong> 25 m.,Funda de cable. Acero laminado. Color plata. Con teflón.Ø: 5 mm.Caja: 25 m.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3936,1396,273,272,53,,Todos,https://api.mybihr.com/medias/1038934-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjMzMzF8aW1hZ2UvcG5nfGFEUmtMMmhtTlM4eE1EZzJOVFV3TnpVd01EQTJNaTh4TURNNE9UTTBMVEZmT0RBd1YzZzRNREJJfDg2MjU3NzNhN2I2YWI1ZjMzOTI2MDAyMDVjOTdjMzk5MTE3ZTMxMGQ1ZGYwNjA2MmQ2MGJlYzA3OTJiMGUwNWI,,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
1105317,875AM,HJ-806ADO-Y,ALHONGA,ALHON V-BRAKE SET ALUMINUM. YELLOW,Juego de frenos V-Brake ALU. Amarillo,6.00,4.96,3.22,8430525033979,0,8714109090,0,1,"<ul>
<li>V-Brake system set.</li>
<li>Melt-Forged alloy Yellow</li>
<li>Sping type: Coil</li>
<li>Dimension: 20-38mm</li>
<li>Peso: 183gr (wheel)</li>
</ul>","
V-Brake system set.
Melt-Forged alloy Yellow
Sping type: Coil
Dimension: 20-38mm
Peso: 183gr (wheel)
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1,1,10,10,10,,BMX & Ciclocross & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105317-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgwMDE5fGltYWdlL3BuZ3xhRFF6TDJnM01pOHhNRGcyTmpJNU5EWXlNREU1TUM4eE1UQTFNekUzTFRGZk9EQXdWM2c0TURCSXw3ZmE5OGRlYzk3MmVkMTQ3NTdlYjQzYzM4ZTZjMGMzOGMwMTcxMTM5NmIyOGI1N2ZkODdhODJlOTRiZWMxMmI4,,,https://static.bihr.pro/eBihr/Pictures/ALHONGA-pictures.zip,Spain Warehouse (Parts)
