PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ángulo ( ° ),Color,Composición,Diámetro dirección Ø (mm),Diámetro Ø (mm),Longitud (mm),Peso (g),Uso recomendado,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1101323,15368,"AS7AD-Ø31,8-70",KALLOY UNO,KALLO H/STEM,Potencia para bicicleta ±8°/12°/16° UNO - 70 mm negro,36.99,30.57,9.95,8430525153684,68,8714999040,0,1,"<p>Potencia manillar de bicicleta UNO Grade 2.0</p>
<ul>
<li>Multiposici&oacute;n</li>
<li>Aluminio 6061-T6 forjado 3D</li>
<li>Color negro</li>
<li>Inclinaci&oacute;n: +/-8&ordm; ; +/-12&ordm; ; +/-16&ordm; (Dise&ntilde;o invertible)</li>
<li>Largo: 70mm</li>
<li>Direcci&oacute;n: &Oslash;28,6 mm ( 1-1/8&rdquo;)</li>
<li>Centro de manillar: &Oslash;31,8mm</li>
<li>Incluye dos casquillos m&aacute;s tapa de direcci&oacute;n para 6 inclinaciones distintas.</li>
</ul>","
Potencia manillar de bicicleta UNO Grade 2.0

Multiposición
Aluminio 6061-T6 forjado 3D
Color negro
Inclinación: +/-8º ; +/-12º ; +/-16º (Diseño invertible)
Largo: 70mm
Dirección: Ø28,6 mm ( 1-1/8”)
Centro de manillar: Ø31,8mm
Incluye dos casquillos más tapa de dirección para 6 inclinaciones distintas.
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1133,216,226,109,46,,,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1101323-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjcyMTR8aW1hZ2UvanBlZ3xhRFUxTDJoaE55OHhNVFF4TlRBME9EQTVNemN5Tmk4eE1UQXhNekl6TFRGZk9EQXdWM2c0TURCSXw1N2RkYzQ4NTM2MmMxODVmOTAwNmI3YmYyZWU2ZjZmODI0YWYxM2Q3NzE2OGEyYmM3YTZmMmJlM2Y4MjQ5YmM2,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101325,35393,AS-M03/35MM BLACK,KALLOY UNO,"KALLO HANDLEBAR STEM M03. 35MM - Ø31,8",Potencia para bicicleta 0° UNO M03 - 35 mm negro,27.50,22.73,14.77,8430525353930,66,8714999040,0,1,"<p>Potencia manillar ultraligera UNO Grade 2.0 MTB/Road</p>
<ul>
<li>3-D Forged Aluminio 6061-T6 80mm&nbsp;</li>
<li>95gr</li>
<li>Color Negro</li>
<li>&Aacute;ngulo: +7</li>
<li>Direcci&oacute;n: 28,6 mm ( 1-1/8 )</li>
<li>Centro de manillar: 31,8mm </li>
</ul>","
Potencia manillar ultraligera UNO Grade 2.0 MTB/Road

3-D Forged Aluminio 6061-T6 80mm 
95gr
Color Negro
Ángulo: +7
Dirección: 28,6 mm ( 1-1/8 )
Centro de manillar: 31,8mm 
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1347,146,229,98,60,,,,,,,,BMX & E-Bike,https://api.mybihr.com/medias/1101325-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgzMjF8aW1hZ2UvanBlZ3xhREkyTDJoaFpTOHhNVFF4TlRBME9ESTVNRE16TkM4eE1UQXhNekkxTFRGZk9EQXdWM2c0TURCSXwzM2FkYWRhM2ExMjc2ZDM3YjgwMjE2NmY3NzdkN2QxOWEyYmQ0Mjk4MDRhZDBkNjIzMmVmZWI0ODRkMzU1OTM0,https://api.mybihr.com/medias/1101325-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDUwNDA2fGltYWdlL2pwZWd8YUROa0wyaGpaaTg1TmpNeE9ETTFOVGcyTlRrd0x6RXhNREV6TWpVdE1sODRNREJYZURnd01FZ3xiMWYyODU1ZWIxZWQ2NDg0NjI3M2U1OGMyYzUxYjEwODgxNGRiMjc4YTE2YzliNjQ4NGRkZTI5NmUzOGNmODBh,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101495,"TS132-27,2",SP-341-27.2S,KALLOY UNO,"KALLO MTB SEAT-POST. ALU 6061 T6 27,2MM",Tija de sillín UNO SP 341 - 350mm Ø27.2 Plata,14.50,11.98,1.91,8430525014916,1742,8714999089,0,1,"<p>Tija sill&iacute;n de bicicleta UNO.</p>
<ul>
<li>Material: Aluminio</li>
<li>Color: Plata</li>
<li>&Oslash;: 27,2mm</li>
<li>Largo: 350mm</li>
</ul>","
Tija sillín de bicicleta UNO.

Material: Aluminio
Color: Plata
Ø: 27,2mm
Largo: 350mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1221,342,380,63,51,,Plata,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1101495-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg1NDd8aW1hZ2UvanBlZ3xhRE0xTDJnell5ODVOak15TURneE5UUXpNVGs0THpFeE1ERTBPVFV0TVY4NE1EQlhlRGd3TUVnfDg2MDI2NjQyYTFjZTc0ODk0N2VjNzc4YWU4MDUzNWMzNWY5MDJmZjE5MGVjZDgxNzcwNjk5ZTNkY2FlNjFiZjI,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101492,TE379-25,SP-242-25S,KALLOY UNO,KALLO MTB SEAT-POST ALUMINUM 25MM. SILVE,Tija de sillín UNO TE 379 - 300mm Ø25 Plata,9.99,8.26,2.49,8430525000872,330,8714999089,0,1,"<p>Tija sill&iacute;n de bicicleta UNO.</p>
<ul>
<li>Material: Aluminio</li>
<li>Color: Plata</li>
<li>&Oslash;: 25mm</li>
<li>Largo: 300mm</li>
</ul>","
Tija sillín de bicicleta UNO.

Material: Aluminio
Color: Plata
Ø: 25mm
Largo: 300mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,402,340,136,58,51,,Plata,,,,,,BMX & Ciudad & Infantil & Trekking/Touring,https://api.mybihr.com/medias/1101492-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc2ODR8aW1hZ2UvanBlZ3xhR0UwTDJneU5pODVOak15TURnd056VTJOelkyTHpFeE1ERTBPVEl0TVY4NE1EQlhlRGd3TUVnfDNhOWJiMzkyYmM0NzY3OWFkYjZjY2I0Y2NhNTkxNDNlYWE4M2IzOTlkYWY3YTdmNDhlNGQxZjJkMDk2OTE5MmM,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105438,"TS555-27,2",SP-341-WBK2,KALLOY UNO,"KALLO SEATPOST L:400MM Ø27,2. WHITE",Tija de sillín UNO TS 555 - 400mm Ø27.2 Blanca,17.50,14.46,2.75,8430525119673,74,8714999089,0,1,"<ul>
<li>Aluminio</li>
<li>Color Blanco</li>
<li>L: 400mm</li>
<li>&Oslash;: 27,2</li>
</ul>","
Aluminio
Color Blanco
L: 400mm
Ø: 27,2
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1270,375,415,60,51,,Blanco,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105438-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDk5Njh8aW1hZ2UvcG5nfGFERmhMMmc0TXk4eE1USTROREk0TVRReU5UazFNQzh4TVRBMU5ETTRMVEZmT0RBd1YzZzRNREJJfDUxODIwMjgzOTFkNDJjNDRiZjE5OWExNWE5MGRkMTBmNTZjNGEyNmI0YzUwYmMyN2VhZmNkMDRlODNlOGJjMDM,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105439,"TS555-28,6",SP-341,KALLOY UNO,"KALLO SEATPOST L:400MM Ø28,6 WHITE",Tija de sillín UNO TS 555 - 400 mm Ø28.6 Blanca,16.00,13.22,1.50,8430525119680,55,8714999089,0,1,"<ul>
<li>Aluminio</li>
<li>Color Blanco</li>
<li>L: 400mm</li>
<li>&Oslash;: 28,6</li>
</ul>","
Aluminio
Color Blanco
L: 400mm
Ø: 28,6
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,2106,372,430,83,59,,Blanco,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105439-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTEyMDgyfGltYWdlL3BuZ3xhREJpTDJnM1lTOHhNRGt3TmpVMU9ETXpNamsxT0M4eE1UQTFORE01TFRGZk9EQXdWM2c0TURCSXwxZDBjYzc0NTlmZWNlMDI3OWM4MTQzODllNzk3ODJlNjFiNTgxMjgwZTM1NmM5OGYwMWIwZjQ0NzFlNjQyYzAw,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105340,FB03,UBSF01-700,KALLOY UNO,KALLO HANDLEBA FLAT MTNBAR RACING 700 CF,Manillar UNO recto full carbono 700mm 9º,150.04,124.00,49.00,8430525326446,16,8714991089,0,1,Manillar elevado MTB Grade 3.0 Monocoque Full Carbono.<br>Anchura: 680mm / Peso: 177gr.<br>� Centro manillar: 31.8 mm. Apertura: 9�.<br>Centro manillar con grip rugoso para una sujeci�n perfecta.<br>Certificaci�n EN-M: CEN 14766.<br>Full Carbon Fiber [3K/UD].,Manillar elevado MTB Grade 3.0 Monocoque Full Carbono.Anchura: 680mm / Peso: 177gr.� Centro manillar: 31.8 mm. Apertura: 9�.Centro manillar con grip rugoso para una sujeci�n perfecta.Certificaci�n EN-M: CEN 14766.Full Carbon Fiber [3K/UD].,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,2556,230,710,120,30,,,,,,,,E-Bike & MTB,https://api.mybihr.com/medias/1105340-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA0NDN8aW1hZ2UvcG5nfGFERTFMMmd6Tnk4eE1UTTVPVFkxT1RZeE9ETXpOQzh4TVRBMU16UXdMVEZmT0RBd1YzZzRNREJJfDU4ZTFlMDJjYmZjMmI2NjMyNzNmNzhjZjMyNjA4ODhhZTdkN2JiNDUwMmRmMTlhNjczODgxNGQyZjhmNmY1NDY,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105342,GB03,GB03-780-BLACK,KALLOY UNO,KALLO HANDLEBAR RISEBAR ENDURO AL 780 BL,Manillar UNO Downhill / Enduro 780mm Al7050,59.99,49.58,19.83,8430525153776,30,8714991089,0,1,<font size=1><font size=1><p align=left><font size=3>Manillar doble altura DH/29er Gorilla Park</font></p><p align=left><font size=3>Anchura: 780mm</font></p><p align=left><font size=3>Certificaci�n EN-M:CEN14766 EN-R:CEN14781 EN-C:CEN14764</font></p><p align=left><font size=3>Aluminio 7050. Color negro. Triple embutido.</font></p><p align=left><font size=3>� Centro manillar: 31.8 mm</font></p><p align=left><font size=3>Peso: 372gr</font></p><p align=left><font size=3>Apertura: 9�</font></p><p><font size=3>Elevaci�n: 25mm.</font></p></font></font>,Manillar doble altura DH/29er Gorilla ParkAnchura: 780mmCertificaci�n EN-M:CEN14766 EN-R:CEN14781 EN-C:CEN14764Aluminio 7050. Color negro. Triple embutido.� Centro manillar: 31.8 mmPeso: 372grApertura: 9�Elevaci�n: 25mm.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3130,399,642,125,39,,,,,,,,E-Bike & MTB,https://api.mybihr.com/medias/1105342-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkxNjh8aW1hZ2UvcG5nfGFEUTFMMmd6TUM4eE1UTTVPVFkxT1RneE5EazBNaTh4TVRBMU16UXlMVEZmT0RBd1YzZzRNREJJfDBmYWE3NjBlZjkwZDhjNmU3ZTgxY2FiMjNkMzAxM2RhMzExYzE2MDc3MDI4ZDUzMjRjODRjODA4NGE1NzU4Njg,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105189,353BL,BE-21-W,KALLOY UNO,KALLO BARENDS. L:80MM. WHITE,Apéndices de manillar UNO. 80mm. Blancos,9.99,8.26,2.99,8430525120037,30,8714991089,0,1,"Mini-Ap�ndices UNO. Blanco.<br>Aluminio. Secci�n variable.<br>Longitud: 80 mm.<br>Peso: 51,5gr (Unidad).","Mini-Ap�ndices UNO. Blanco.Aluminio. Secci�n variable.Longitud: 80 mm.Peso: 51,5gr (Unidad).",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,701,92,165,118,36,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105189-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjMzNjcyfGltYWdlL3BuZ3xhRFF6TDJnNU1DOHhNRGt3TWpFMk9UTTROekF6T0M4eE1UQTFNVGc1TFRGZk9EQXdWM2c0TURCSXw1NjhkZjczMTQ0ODViYzJlMDk3OGFmY2Y1OTQ4ZjI0MWU0NmEyZDI2Y2RiZWQzOWQwZjRhYzc1ODkxMDQ5YTI5,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105372,RB01,UBSR01-720,KALLOY UNO,KALLO HANDLEBA RISE MTNBAR RACING 720 CF,Manillar UNO doble altura Full carbono 720mm,158.99,131.40,24.00,8430525143272,7,8714991089,0,1,"<p>GRADE 3.0 FULL CARBON FIBER</p><p>Centro manillar con grip rugoso para una sujeci�n perfecta<br>Full Carbon Fiber [3K/UD]<br>� Centro manillar: 31.8 mm<br>Longitud: 680mm<br>Peso: 177gr<br>Apertura: 9�<br>Elevaci�n: 15mm</p><p>&nbsp;</p><p>Quattro Texture System implica:</p><p><br>Una fabricaci�n de productos de fibra de carbono con una densidad �ptima, lo cual permite que la relaci�n resistencia-peso sea perfecta.<br>El entrelazado de fibras se realiza en direcci�n transversal, mediante 4 unidades de fibras trenzadas entre s�, que se adhieren de lado a lado formando una escalera de pol�meros. <br>Bajo este complejo tejido de fibras, la tecnolog�a QTS otorga al producto un alt�simo rendimiento, adem�s de una resistencia elevada a la tensi�n, una elasticidad �ptima y una ligereza m�xima, consiguiendo una ratio fortaleza-durabilidad muy positivo, al igual que la relaci�n tensi�n-elasticidad.<br>Otro beneficio muy importante de la tecnolog�a QTS es su resistencia a la deformaci�n, sin olvidar la rigidez que le aporta el sistema de estructura reforzada �que se utiliza, por ejemplo, en las aeronaves m�s modernas.<br>Por �ltimo, la construcci�n monocoque juega un papel decisivo a la hora de distribuir el estr�s derivado del uso extremo o continuado. <br>Por supuesto, nuestra l�nea de productos QTS utiliza la tecnolog�a m�s avanzada del mercado, con una selecci�n de las mejores materias primas.</p>","
GRADE 3.0 FULL CARBON FIBER
Centro manillar con grip rugoso para una sujeci�n perfectaFull Carbon Fiber [3K/UD]� Centro manillar: 31.8 mmLongitud: 680mmPeso: 177grApertura: 9�Elevaci�n: 15mm
 
Quattro Texture System implica:
Una fabricaci�n de productos de fibra de carbono con una densidad �ptima, lo cual permite que la relaci�n resistencia-peso sea perfecta.El entrelazado de fibras se realiza en direcci�n transversal, mediante 4 unidades de fibras trenzadas entre s�, que se adhieren de lado a lado formando una escalera de pol�meros. Bajo este complejo tejido de fibras, la tecnolog�a QTS otorga al producto un alt�simo rendimiento, adem�s de una resistencia elevada a la tensi�n, una elasticidad �ptima y una ligereza m�xima, consiguiendo una ratio fortaleza-durabilidad muy positivo, al igual que la relaci�n tensi�n-elasticidad.Otro beneficio muy importante de la tecnolog�a QTS es su resistencia a la deformaci�n, sin olvidar la rigidez que le aporta el sistema de estructura reforzada �que se utiliza, por ejemplo, en las aeronaves m�s modernas.Por �ltimo, la construcci�n monocoque juega un papel decisivo a la hora de distribuir el estr�s derivado del uso extremo o continuado. Por supuesto, nuestra l�nea de productos QTS utiliza la tecnolog�a m�s avanzada del mercado, con una selecci�n de las mejores materias primas.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,6530,244,733,131,68,,,,,,,,E-Bike & MTB,https://api.mybihr.com/medias/1105372-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU0MzJ8aW1hZ2UvcG5nfGFHWmlMMmhqWWk4eE1UTTVPVFkyTURBeE1UVTFNQzh4TVRBMU16Y3lMVEZmT0RBd1YzZzRNREJJfDIwNGQ1NDZhMzg2ODc5OTJlYjgwNmY0YmY1YzY2Zjc2ODA5MDBkNGY4NmVjMjNhYzA2NjM5ZGQ4NjFmZDI2OTQ,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105339,FB02,UBSF01-740,KALLOY UNO,KALLO HANDLEBA FLAT MTNBAR RACING 740 CF,Manillar de carbono recto UNO Ø31.8 - 740mm 9º,155.00,128.10,45.33,8430525143265,12,8714991089,0,1,"<p>GRADE 3.0 FULL CARBON FIBER</p><p>Centro manillar con grip rugoso para una sujeci�n perfecta<br>Full Carbon Fiber [3K/UD]<br>� Centro manillar: 31.8 mm<br>Longitud: 640mm<br>Peso: 170gr<br>Apertura: 9�</p><p>&nbsp;</p><p>Quattro Texture System implica:</p><p><br>Una fabricaci�n de productos de fibra de carbono con una densidad �ptima, lo cual permite que la relaci�n resistencia-peso sea perfecta.<br>El entrelazado de fibras se realiza en direcci�n transversal, mediante 4 unidades de fibras trenzadas entre s�, que se adhieren de lado a lado formando una escalera de pol�meros. <br>Bajo este complejo tejido de fibras, la tecnolog�a QTS otorga al producto un alt�simo rendimiento, adem�s de una resistencia elevada a la tensi�n, una elasticidad �ptima y una ligereza m�xima, consiguiendo una ratio fortaleza-durabilidad muy positivo, al igual que la relaci�n tensi�n-elasticidad.<br>Otro beneficio muy importante de la tecnolog�a QTS es su resistencia a la deformaci�n, sin olvidar la rigidez que le aporta el sistema de estructura reforzada �que se utiliza, por ejemplo, en las aeronaves m�s modernas.<br>Por �ltimo, la construcci�n monocoque juega un papel decisivo a la hora de distribuir el estr�s derivado del uso extremo o continuado. <br>Por supuesto, nuestra l�nea de productos QTS utiliza la tecnolog�a m�s avanzada del mercado, con una selecci�n de las mejores materias primas.<br></p><p>Manillar elevado MTB Monocoque Full Carbono 640mm</p>","
GRADE 3.0 FULL CARBON FIBER
Centro manillar con grip rugoso para una sujeci�n perfectaFull Carbon Fiber [3K/UD]� Centro manillar: 31.8 mmLongitud: 640mmPeso: 170grApertura: 9�
 
Quattro Texture System implica:
Una fabricaci�n de productos de fibra de carbono con una densidad �ptima, lo cual permite que la relaci�n resistencia-peso sea perfecta.El entrelazado de fibras se realiza en direcci�n transversal, mediante 4 unidades de fibras trenzadas entre s�, que se adhieren de lado a lado formando una escalera de pol�meros. Bajo este complejo tejido de fibras, la tecnolog�a QTS otorga al producto un alt�simo rendimiento, adem�s de una resistencia elevada a la tensi�n, una elasticidad �ptima y una ligereza m�xima, consiguiendo una ratio fortaleza-durabilidad muy positivo, al igual que la relaci�n tensi�n-elasticidad.Otro beneficio muy importante de la tecnolog�a QTS es su resistencia a la deformaci�n, sin olvidar la rigidez que le aporta el sistema de estructura reforzada �que se utiliza, por ejemplo, en las aeronaves m�s modernas.Por �ltimo, la construcci�n monocoque juega un papel decisivo a la hora de distribuir el estr�s derivado del uso extremo o continuado. Por supuesto, nuestra l�nea de productos QTS utiliza la tecnolog�a m�s avanzada del mercado, con una selecci�n de las mejores materias primas.
Manillar elevado MTB Monocoque Full Carbono 640mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3502,245,742,118,40,,,,,,,,E-Bike & MTB,https://api.mybihr.com/medias/1105339-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA1MzR8aW1hZ2UvcG5nfGFHUXpMMmd6WkM4eE1UTTVPVFkxT1RReU1UY3lOaTh4TVRBMU16TTVMVEZmT0RBd1YzZzRNREJJfGQwNzk5M2U2ZGNhMzY1NTRhNDQ5NzdkNzlmOGJkYzcwMmJlYTJiMTQyN2QzMzM1MDMyMzlhZjM1YmU4YTg4Zjg,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105310,859BL,BE304-WHITE,KALLOY UNO,KALLO BARENDS. L:75MM. WHITE,Apéndices manillar blancos,18.00,14.88,4.00,8430525128972,105,8714991089,0,1,"<p>3D Forged, One-Piece. Color Blanco.<br>Dise�o ergon�mico. Preciso y confortable<br>Longitud: 75mm<br>Peso: 37gr (unidad)</p><p>Acabado Porcelana.</p>","
3D Forged, One-Piece. Color Blanco.Dise�o ergon�mico. Preciso y confortableLongitud: 75mmPeso: 37gr (unidad)
Acabado Porcelana.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,387,93,137,83,34,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105310-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxNzk5fGltYWdlL3BuZ3xhR1EyTDJnNVpTOHhNRGt3TWpFM01qVXpNamMyTmk4eE1UQTFNekV3TFRGZk9EQXdWM2c0TURCSXxjYTI4OGE5ZmQ4ODkyMDkxZDhmNGYxNzI5MTUwYzY2OTcyNGMyMTQ0NWU4NzJjOTU1YmM1MmQyYzc2NzYzNjll,https://api.mybihr.com/medias/1105310-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjM5OTYxfGltYWdlL3BuZ3xhRFE1TDJnNU1TOHhNRGt3TWpFM01qa3lOVGs0TWk4eE1UQTFNekV3TFRKZk9EQXdWM2c0TURCSXxmNGE5ZTk2NjRkNGE3MDQzYjJkNWRjOTQ3MWMzODhlYzg3NGI5YzBjYWMwMWQ5MTAwNGFmNjNjZDBhM2YwMTdh,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105273,697PL,HB-F11-SILVER,KALLOY UNO,"KALLO BIKE HANDLEBAR UNO 31,8 600 SILVER",Manillar Recto MTB Plata Ø31.8mm,13.50,11.16,1.58,8430525128880,30,8714991089,0,1,<p>GRADE 1.0.</p><p>Centro manillar estriado para una sujeci�n perfecta<br>Certificaci�n EN-M: CEN 14766<br>� Centro manillar: 31.8 mm<br>Longitud: 600mm<br>Peso: 291gr<br>Apertura: 9�</p>,"
GRADE 1.0.
Centro manillar estriado para una sujeci�n perfectaCertificaci�n EN-M: CEN 14766� Centro manillar: 31.8 mmLongitud: 600mmPeso: 291grApertura: 9�",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1896,327,487,118,33,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105273-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkzODN8aW1hZ2UvcG5nfGFEVXdMMmhtWlM4eE1Ea3dNakUzTVRjME5qTXpOQzh4TVRBMU1qY3pMVEZmT0RBd1YzZzRNREJJfDI4YWNlNWUwMjYxZGUxNGY4ZjBkZjVjMjQwZDRhNGU3YWE2NWM4Zjg3ODMyYTliNzhkYTA5ZDJlNDEyY2FjYzQ,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105186,352LI,BE-08-P,KALLOY UNO,KALLO BARENDS. L:125MM. PURPLE,"Apéndices de manillar anclaje exterior. 125mm, color lila",7.01,5.79,1.99,8430525005990,33,8714991089,0,1,"Bicycle barends UNO. Purple.
Melt forged head.
6061-T6 tube
Length: 125mm.
Weight: 88gr (piece)","Bicycle barends UNO. Purple.
Melt forged head.
6061-T6 tube
Length: 125mm.
Weight: 88gr (piece)",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,996,201,173,160,36,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105186-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI4NDgzfGltYWdlL3BuZ3xhRFZpTDJobVpTOHhNRGt3TWpFMk9ESXdOek01TUM4eE1UQTFNVGcyTFRGZk9EQXdWM2c0TURCSXw1NjZhYzdkNGY2Mzc5Y2M4MmQ4ZjRhMGFmZTQ3ZWE1YzJkZGFhYmQ3MTY2ODNkNDBhNTEzYzc4NDQ5OTBmNDc1,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105338,FB01,UBSF01-760,KALLOY UNO,KALLO HANDLEBA FLAT MTNBAR RACING 760 CF,Manillar UNO recto full carbono 680mm,149.00,123.14,15.00,8430525326439,6,8714991089,0,1,Manillar recto MTB Grade 3.0 Monocoque Full Carbono.<br>Anchura: 680mm. Peso: 165gr.<br>� Centro manillar: 31.8 mm. Apertura: 5�.<br>Centro manillar con grip rugoso para una sujeci�n perfecta.<br>Certificaci�n EN-M: CEN 14766.<br>Full Carbon Fiber [3K/UD].,Manillar recto MTB Grade 3.0 Monocoque Full Carbono.Anchura: 680mm. Peso: 165gr.� Centro manillar: 31.8 mm. Apertura: 5�.Centro manillar con grip rugoso para una sujeci�n perfecta.Certificaci�n EN-M: CEN 14766.Full Carbon Fiber [3K/UD].,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3716,234,694,119,45,,,,,,,,E-Bike & MTB,https://api.mybihr.com/medias/1105338-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA1MzR8aW1hZ2UvcG5nfGFHRXpMMmcwTkM4eE1UTTVPVFkxT1RJeU5URXhPQzh4TVRBMU16TTRMVEZmT0RBd1YzZzRNREJJfDBkM2ZlOGFiOGU3ZjE1ZTkyMDQ5ZGY0NDNmMGNkNmRlNDRiYzM1NDY2YWY0ZDg2YzMxNTMxMjViYTBiMDZhZWM,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
