PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Guardapolvo] Altura 1 (mm),[Guardapolvo] Altura 2 (mm),[Guardapolvo] Diámetro exterior (Ømm),[Guardapolvo] Diámetro interior (Ømm),[Retén] Altura 1 (mm),[Retén] Altura 2 (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Embalaje,Referencias OEM,Tipo de producto,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,Document3,DeliveryPlant
1003399,64071,930A008SR,CENTAURO,CENTA OIL SEAL LOW ENGINE,Kit de retenes de motor CENTAURO,45.11,37.28,24.23,8430525640719,1,8484900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Bottom end gasket sets contain all of the oil seals needed to reassemble your entire engine.</p><p> </p></body> </html>","       Bottom end gasket sets contain all of the oil seals needed to reassemble your entire engine.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,204,63,149,152,9,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003399-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQ5Nzd8aW1hZ2UvanBlZ3xhREEyTDJnd01TODRPVE00TXpnM09EQXdNRGswTHpFd01ETXpPVGt0TVY4NE1EQlhlRGd3TUVnfDZlZGJhZDkwZWJiMzgwZmRjYTE1MGQ1MmQwOWRjYTViNjEyZGQ5YmEyNGI5ZjU1ZmJhM2RmMjk1MWRlZmU0NmQ,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1000909,63163,933B17108,CENTAURO,CENTA GASKET CLUTCH,Junta de cárter de embrague CENTAURO,13.78,11.39,7.40,8430525631632,2,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,477,176,468,340,3,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1000909-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY2OTJ8aW1hZ2UvanBlZ3xhRFJtTDJobU15ODRPVE0wTnpVNE5qYzROVFU0THpFd01EQTVNRGt0TVY4NE1EQlhlRGd3TUVnfGVmZjM3YjgwMGEzNDQ3OWVjNmYwOTFmN2JiOWI3MmQ1OGM1N2JjYzk3Zjc1ZjYxNDM3OTZhYjlhOTYwOWExZTY,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001878,65101,933A500FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,136.78,113.04,73.48,933A500FL,1,8484900090,0,1,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,2208,375,429,234,22,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001878-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxNTh8aW1hZ2UvanBlZ3xhRGRpTDJnMVl5ODRPVFV6TURnNE1qRXpNREl5THpFd01ERTROemd0TVY4NE1EQlhlRGd3TUVnfGNiMTRlMjUxODg3ODE4NmQ4MjM2YmYzYmZkZGFiOTAyNjg5M2JhMjY4NGZmMmU3OTZhNzM2NTNiYzQ3MDNjYzI,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1003488,63427,P1290/148,CENTAURO,CENTA OIL SEAL CRANKSHAFT SET,Juego de retenes de cigüeñal CENTAURO,17.90,14.79,9.61,P1290/148,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,474,40,153,155,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003488-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIzNDkwfGltYWdlL2pwZWd8YURJM0wyZzVOeTg0T1RNNE5UWTVNREEzTVRNMEx6RXdNRE0wT0RndE1WODRNREJYZURnd01FZ3wwNDlmOWM0YzFjNWNiNzZkMWExZTA2YmEzNzA4YjNlMmUwZDE5YWVkOWQwZTMyYjI5OGMwZmI0M2JjMjYxNTJk,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1003456,64458,880A001BS,CENTAURO,CENTA OIL SEAL LOW ENGINE,Retenes de cigüeñal CENTAURO,74.91,61.91,40.24,880A001BS,1,8484900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Bottom end gasket sets contain all of the oil seals needed to reassemble your entire engine.</p><p> </p></body> </html>","       Bottom end gasket sets contain all of the oil seals needed to reassemble your entire engine.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,485,301,145,152,22,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003456-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg2Nzl8aW1hZ2UvanBlZ3xhRFJqTDJoak9DODRPVFk0TnpReU5qWTJNamN3THpFd01ETTBOVFl0TVY4NE1EQlhlRGd3TUVnfDZiZjRlZTM3YTMwN2Y5ZjM5Njk2ZTBmZTkxOTA0NTFhYTE4NjkyOGY2YTFhZTJjYTBiYmVkYmU0YWIzOTdkNzk,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001951,65023,930A006FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,122.22,101.01,65.66,8430525650237,2,8484900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Complete gasket sets contain everything you need to reassemble the entire engine with the exception of the oil seals.<a id=""_dx_frag_EndFragment""></a></p></body> </html>","       Complete gasket sets contain everything you need to reassemble the entire engine with the exception of the oil seals. ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1032,174,299,203,17,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001951-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjE2ODV8aW1hZ2UvanBlZ3xhRGN6TDJnNE5DODRPVEF4Tmprd05qZzNOVEU0THpFd01ERTVOVEV0TVY4NE1EQlhlRGd3TUVnfDFhMGNlZTViNTM5NzljYjMzMDJhNTBmZjYzNDc4OTU4N2RkYzFmZTU5Mzg2NDIxMzViNTUwMzdmODI5NmQ2NzY,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1000991,62875,990B17041,CENTAURO,CENTA GASKET CLUTCH,Junta de cárter de embrague CENTAURO,10.85,8.97,5.83,8430525628755,2,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1707,70,347,246,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1000991-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY2OTJ8aW1hZ2UvanBlZ3xhREpqTDJnME9DODRPVE00T1RrM05URTBNamN3THpFd01EQTVPVEV0TVY4NE1EQlhlRGd3TUVnfDI5MDgxZWUyNDk3NDI0ZjY2ZDE5NDllNDU1MDg1MWQyYTQzM2YwYTcwMDc5NmIwNjRlMjBjZWU2ZTIyMDM0MmY,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1014598,616016,866A016FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,19.74,16.31,10.60,866A016FL,2,8484900090,0,1,"<p>Los juegos de juntas completos incluyen todo lo necesario para reacondicionar el motor, excepto los retenes de aceite.<br> <br> <br> </p>","
Los juegos de juntas completos incluyen todo lo necesario para reacondicionar el motor, excepto los retenes de aceite.   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,554,70,220,180,14,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1014598-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxNTh8aW1hZ2UvanBlZ3xhREl5TDJnNVlTODRPVFV5TnprMU1UTTJNRE13THpFd01UUTFPVGd0TVY4NE1EQlhlRGd3TUVnfDgyOTk3OWY1NDRhNGQ0NGI0MDUzMTI5ZDM0YTU5Y2Y2NGUzMDAxN2U2YzhkY2QzNTU1NmRkYjJlNGRlOTNhNmU,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1014600,619403,870A003FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,44.66,36.91,23.99,870A003FL,0,8484900090,0,1,"<p>Los juegos de juntas completos incluyen todo lo necesario para reacondicionar el motor, excepto los retenes de aceite.<br> <br> <br> </p>","
Los juegos de juntas completos incluyen todo lo necesario para reacondicionar el motor, excepto los retenes de aceite.   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1181,116,485,203,12,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1014600-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxNTh8aW1hZ2UvanBlZ3xhRFF4TDJnNE5DODRPRGN6TlRZNU5EZzBPRE13THpFd01UUTJNREF0TVY4NE1EQlhlRGd3TUVnfGNiZTBkODJlMmVjODVkNjEzYjgyZGEyOTE2NjlkMDQ4ZTcxM2QzODY4NzcyN2M3NGMxY2NjMmJkZWFkNDkyMjI,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1014632,11300060,990A060FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,192.63,159.20,103.48,990A060FL,0,4016930090,0,1,"<p>Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. <br> Incluye todas las juntas necesarias para el reacondicionamiento del motor. Los retenes se venden por separado.<br> </p>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original.  Incluye todas las juntas necesarias para el reacondicionamiento del motor. Los retenes se venden por separado. ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1636,229,350,246,19,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1014632-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxNTh8aW1hZ2UvanBlZ3xhREkwTDJoa05DODRPVFV6TURZMU5qQXpNVEF5THpFd01UUTJNekl0TVY4NE1EQlhlRGd3TUVnfDZkNTI4ZmNkM2UwYmE2NjdlNjFkMzVkNTVhZWQ4NDBhZDM3ZDFjZDNjNWJkMGYzNzIxZDExMjY3YTZkOGIxMTQ,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1002777,65009,933A456TP,CENTAURO,CENTA GASKET TOP ENGINE,Kit de juntas parte alta CENTAURO,120.47,99.56,64.71,8430525650091,0,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,681,94,219,183,17,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1002777-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMwNjh8aW1hZ2UvanBlZ3xhR0ZrTDJnMU5DODRPVFV5T1RRMU1qRXpORGN3THpFd01ESTNOemN0TVY4NE1EQlhlRGd3TUVnfDhjMTAxOWNhMjg0ZGJhNGRiZWE0MjVjMjY3Mzk2Y2UwODk5NGFlMjQ0NzIwM2RkODllN2FhY2RhY2I5ZjkzNDc,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001272,63536,593A240FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,23.93,19.78,12.86,8430525635364,0,8484900090,0,1,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1198,78,298,201,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001272-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxNTh8aW1hZ2UvanBlZ3xhRE00TDJobU1pODRPVE00T0Rrek9EQXpOVFV3THpFd01ERXlOekl0TVY4NE1EQlhlRGd3TUVnfGEwYTc2N2RiYWM0ZmQ5YmE4NTFlNzAzNDBmZDdhYWM3YzBhZGViODE5OTQ0ZjZmOGYwY2FkODQ2YzVjN2UzNTQ,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1002186,65613,990A954FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,314.84,260.20,169.13,990A954FL,3,8484900090,0,1,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,2208,332,429,234,22,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1002186-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxNTh8aW1hZ2UvanBlZ3xhREk1TDJoak15ODRPVFk0TnpFek5qazVNelU0THpFd01ESXhPRFl0TVY4NE1EQlhlRGd3TUVnfDNiNDg1YTllYzU0Y2E4MDZjZmNhYTY2MjNkNzY1MDNhOGYyM2RhMGE0MWNjMjU2Yjc0M2JmNDlmMTEzYTg4N2E,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1002690,64901,666A230TP,CENTAURO,CENTA GASKET TOP ENGINE,Kit de juntas parte alta CENTAURO,108.22,89.44,58.14,8430525649019,0,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,441,71,149,148,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1002690-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMwNjh8aW1hZ2UvanBlZ3xhR1V6TDJnNFlTODRPVEl6T0RZMU1UZzJNek0wTHpFd01ESTJPVEF0TVY4NE1EQlhlRGd3TUVnfDM5YzJlMWRjY2E2ZjcyZDgxMGUxYzc1NDQ2MmUxZjY0Mjk5NzhiMzMwMWJjZmFkOGVlM2MwN2ZhOGUzNTM5MjE,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1002998,64234,990A257TP,CENTAURO,CENTA GASKET TOP ENGINE,Kit de juntas parte alta CENTAURO,51.10,42.23,27.45,990A257TP,1,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,670,180,219,180,17,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1002998-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMwNjh8aW1hZ2UvanBlZ3xhR1JqTDJneFl5ODRPVFE1TURreE5UWTFOVGs0THpFd01ESTVPVGd0TVY4NE1EQlhlRGd3TUVnfDAwZjg2YjRiODg2ZDNkMDk1MDM3NzlmOWM5YzA5MDkzZjNmMGE1YzkyZjg2NDEyMDBhYzI0YTMyYTBjOTI5NDA,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1014757,636903,731A144SR,CENTAURO,CENTA OIL SEAL LOW ENGINE,Kit de retenes de motor CENTAURO,63.08,52.13,33.88,8057018269648,2,4016930090,0,1,"<p>Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original.<br>  <br> <br> <br> </p>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original.     ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,268,74,147,152,12,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1014757-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIxNzA4fGltYWdlL2pwZWd8YURZekwyZ3paUzg0T1RNNE16UTJNVEU1TVRrNEx6RXdNVFEzTlRjdE1WODRNREJYZURnd01FZ3wxYjZiZDBhOTRhNjUyNjAzMWIwODIwOTJjNTIzY2QzYjIzMDgzNWRlOGM0ZmQzNjEzODE4ODlhZGE0M2I3ZTM3,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1000742,62853,722B17014,CENTAURO,CENTA GASKET CLUTCH,Junta de cárter de embrague CENTAURO,10.85,8.97,5.83,8430525628533,2,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,601,98,349,246,7,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1000742-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY2OTJ8aW1hZ2UvanBlZ3xhR0k0TDJoaU5DODRPVEF3T1Rrek5ERTNNalEyTHpFd01EQTNOREl0TVY4NE1EQlhlRGd3TUVnfDQ2ZWM5NzQyOWM4MzQxMTdmYmEzMGI2ODE2ZGY1NGVhMDg3NzgzOWY5NjZmNGY1MWM5MzRjZTAyZDQ4MTMwNDU,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1003352,64137,666A997SR,CENTAURO,CENTA OIL SEAL LOW ENGINE,Kit de retenes de motor CENTAURO,48.02,39.69,25.80,8430525641372,2,8484900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Bottom end gasket sets contain all of the oil seals needed to reassemble your entire engine.</p><p> </p></body> </html>","       Bottom end gasket sets contain all of the oil seals needed to reassemble your entire engine.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,268,62,147,152,12,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003352-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg2Nzl8aW1hZ2UvanBlZ3xhRGsxTDJoaU5pODRPVEF4TURrNU5qZ3pPRGN3THpFd01ETXpOVEl0TVY4NE1EQlhlRGd3TUVnfGQwNjU4ZmVhMzg5ZDA4NGNjNDliM2Y2ZjJiMjVkZDE2Y2Q1YjA0ZGRhMjUyMzJhMmViYzBiMmRkZDc5NmQwOTY,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1014630,11300064,990A058FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,74.06,61.21,39.79,990A058FL,2,4016930090,0,1,"<p>Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. <br> Incluye todas las juntas necesarias para el reacondicionamiento del motor. Los retenes se venden por separado.<br> </p>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original.  Incluye todas las juntas necesarias para el reacondicionamiento del motor. Los retenes se venden por separado. ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1036,147,348,248,12,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1014630-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxNTh8aW1hZ2UvanBlZ3xhR1ZsTDJnME5pODRPVEE0TmpjMU16RTNOemt3THpFd01UUTJNekF0TVY4NE1EQlhlRGd3TUVnfGFmYzE2OTFjYjIxNTQwNGVjY2VlZDIyMWM4NDYxNTBhNjQxZDRiYjNkZjA2ZDkwODAyMzgyYzRhMTVhMGQyOTQ,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001033,63367,722B17067,CENTAURO,CENTA GASKET CLUTCH,Junta de cárter de embrague CENTAURO,17.68,14.61,9.50,8430525633674,1,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1707,90,347,246,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001033-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY2OTJ8aW1hZ2UvanBlZ3xhREptTDJnek5DODRPVEkyTnpJd01UWXpPRGN3THpFd01ERXdNek10TVY4NE1EQlhlRGd3TUVnfGIxNmNkN2I1YWI5NzdkNDhmZWIwMTRhMjc3NjliNmY5ZWMyNjg5ZmIwY2IzMmRjOGNjMDA5N2FlZTFmYTIyMjQ,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1002519,63652,666A129TP,CENTAURO,CENTA GASKET TOP ENGINE,Kit de juntas parte alta CENTAURO,28.46,23.52,15.29,8430525636521,2,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,474,75,153,155,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1002519-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMwNjh8aW1hZ2UvanBlZ3xhR0psTDJnM01pODRPVFV6TXpNNU9EY3hNall5THpFd01ESTFNVGt0TVY4NE1EQlhlRGd3TUVnfGQ2ZDU5ZDkyOWY0MjI3MDk3NDc2ODU0MDU0ZWQxNmUxNmJkNjBkNDE2Mjc1YzE1ZjRmMTA1MzUwYWIwMWZlMzc,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001139,65668,411A999FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,357.03,295.07,191.80,8430525656680,1,8484900090,0,1,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,4269,420,465,340,27,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001139-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxNTh8aW1hZ2UvanBlZ3xhR0l4TDJnM05DODRPVFk0TmpnMk1UUXhORGN3THpFd01ERXhNemt0TVY4NE1EQlhlRGd3TUVnfDUwY2E0NmEwY2U4NWJhZmIyMGMxOTlkMmE2YjQzZDZhOGNjNWQ2MmM4MjAyZjY5YmNiYWJmYTNmODU2NWYyMjA,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
