PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Alarma,Altura (mm),Anchura,Anchura (mm),Anchura del neumático,Anchura interior del arco (mm),Ángulo ( ° ),Aro,Carcasa,Color,Composición,Diámetro de arco Ø (mm),Diámetro de cable Ø (mm),Diámetro de la llanta,Diámetro dirección Ø (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Dientes,Embalaje,Familia de neumáticos,Longitud (cm),Longitud (mm),Longitud de cable (mm),Longitud de Válvula,Longitud interna del arco (mm),Marcas compatibles,Modelo de freno,Montaje,Peso (g),Recorrido (mm),Talla,Tecnología,Tipo,Tipo de antirrobo,Tipo de producto,Tipo de válvula,Uso,Uso recomendado,Velocidades,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,Document1,Document2,DeliveryPlant
1101676,"804NR-34,9",XTB-C-34.9BK,V BIKE,"VBIKE BRACE QUICK-RELEASE SEAT 34,9 MM.B","Abrazadera cierre tija de sillín de bicicleta V BIKE cierre rapido - Ø34,9mm Negro",5.51,4.55,2.96,8430525060135,121,8714950000,0,1,"Abrazadera cierre rápido tija sillín.
Con cierre rápido. Aluminio. Color negro.
Medida cuadro: Ø34,9 mm.","Abrazadera cierre rápido tija sillín.
Con cierre rápido. Aluminio. Color negro.
Medida cuadro: Ø34,9 mm.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,16,61,73,18,12,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1101676-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg1NDh8aW1hZ2UvanBlZ3xhREU1TDJneVppOHhNVFF4TlRBMU1ESTFOalF4TkM4eE1UQXhOamMyTFRGZk9EQXdWM2c0TURCSXxkOWQ0NDZkZTAwZTY0ZDA2YzViOGFmNzFiZTJkNjU5MDQ2MWZiZWZiM2Y1MWZkOTc2ODczZTIxN2RiOTA3NTk5,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1105293,"804PL-31,8",XTB-C-31.8S,V BIKE,"VBIKE SEATPOST QR CLAMP 31,8 SLV",Abrazadera cierre tija de sillin bicicleta V BIKE cierre rapido - Ø31.8mm Plata,3.00,2.48,1.61,8430525060104,33,8714991089,0,1,"Bicycle seatpost quick release clamp.
Quick Release system (QR). Aluminum. Color: Silver.
Frame size: Ø31,8 mm.","Bicycle seatpost quick release clamp.
Quick Release system (QR). Aluminum. Color: Silver.
Frame size: Ø31,8 mm.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,68,48,62,46,24,,,,,,,,,,,,Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1105293-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ4NTc1fGltYWdlL3BuZ3xhRFV4TDJnM05TOHhNVEk0TkRJNE5qTTBNVEUxTUM4eE1UQTFNamt6TFRGZk9EQXdWM2c0TURCSXxhZTM0Yjg0MTU0ZjVhNTIyZWZjMTVhOGU3NGE1NTI5Y2NmNTY3NTg2Nzg3NTllNjdlYjMzMzM5Y2ZjN2NlOTZh,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1101651,586NR,SA-2615-BLACK,V BIKE,VBIKE BIKE FOOTPEG SET 24TX26T. BLACK,Juego de reposapies bici 24Tx26T. Negro,9.50,7.85,3.00,8430525034945,171,8714999089,0,1,"Reposapies/deslizaderas BMX/Free Style. Color negro.
Aluminio. Ø26 mm. Longitud 75 mm.
Rosca 24T x 26T (5/16” - 3/8”).","Reposapies/deslizaderas BMX/Free Style. Color negro.
Aluminio. Ø26 mm. Longitud 75 mm.
Rosca 24T x 26T (5/16” - 3/8”).",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,219,157,122,64,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMX & Ciudad & Infantil,,https://api.mybihr.com/medias/1101651-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIxNzM0fGltYWdlL2pwZWd8YUdGakwyZ3dZaTg1TmpNeU1USXdNRGM0TXpZMkx6RXhNREUyTlRFdE1WODRNREJYZURnd01FZ3xmZjMwOWVkNzZiYjRiM2MyNzQwMWI4ZmU5MmNiODY4NWI2ODI2ZTRmYTcwY2RjODg1MWE4M2JhNTVjZjZhYTgy,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1105160,278D,CH-30,V BIKE,VBIKE QUICK RELEASE FRONT AXLE. CHROME,Cierre rapido rueda delantera. Acero,3.99,3.30,2.15,8430525019669,19,8714999089,0,1,Cierre r�pido rueda delantera. Acero.,Cierre r�pido rueda delantera. Acero.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,202,100,208,51,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/800Wx800H-1105160-1.jpg?context=bWFzdGVyfHJvb3R8MzQwNjl8aW1hZ2UvanBlZ3xhR1UyTDJnME5DODJOVE16TVRVeU16VTROREF6TUM4NE1EQlhlRGd3TUVoZk1URXdOVEUyTUMweExtcHdad3xmYjM4MDhmNTRkOTk3OTI3ZDg5NTAwOWNkZjViODdmNDUzZWM5ZDJmOGI5Yjc3OTI4N2FmYzQ3NzQ1NmQ0NmVk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1101306,15329,CD-47-BLACK,V BIKE,VBIKE DISC BRAKE CARRIER,OSTAND Portabultos trasero para bicicletas con freno de disco,33.99,28.09,18.26,8430525153295,80,8714999089,0,1,"Portabultos trasero Ostand. Para bicicletas con freno de disco.
Aluminio negro.
Especial alforjas.
Regulable 26”-28” (700).
Carga max: 25 Kg","Portabultos trasero Ostand. Para bicicletas con freno de disco.
Aluminio negro.
Especial alforjas.
Regulable 26”-28” (700).
Carga max: 25 Kg",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,31968,756,384,225,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad & Trekking/Touring,,https://api.mybihr.com/medias/1101306-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTczMzc4fGltYWdlL2pwZWd8YUdObEwyZzNOaTg1TmpNeE5URXhOelF3TkRRMkx6RXhNREV6TURZdE1WODRNREJYZURnd01FZ3xhMWM3YmIxNTAxYzAxMGFmYTdjYTczZDVhOThjYzMzNGRkZmZkODE2NDEzNjIwODNlMjQ0ZjM1Y2ZmNGQwNGFj,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104356,805,TL-207A,V BIKE,VBIKE BAG OF 100 ANCHOR BOLTS DOME NUT,Tornillo prisionero herradura acero V BIKE - Bolsa de 100 uds,18.15,15.00,9.75,8430525004221,1,8714999089,0,1,"Anchor bolt with dome nut. For steel system. Ø inner: 2,5mm
Indivisible bag of 100 pieces.","Anchor bolt with dome nut. For steel system. Ø inner: 2,5mm
Indivisible bag of 100 pieces.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,430,617,115,85,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad,,https://api.mybihr.com/medias/1104356-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ3MjEyfGltYWdlL3BuZ3xhR1l4TDJnMVpDOHhNRGc0TWpZMU9URXlNekl6TUM4eE1UQTBNelUyTFRGZk9EQXdWM2c0TURCSXxmYWMyOGI0NGJiZWMzY2UyOWNhNDNlZTAxYmRlODA2ZDRkOTc4OWFiMTBkM2JhM2RhOTFhY2ExMGFkMzNiN2My,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104327,204,M6X15,V BIKE,VBIKE BAG OF 25 SCREWS FOR CANTILEVER MO,Bolsa de 25 tornillos central cantilever. Cromado,4.50,3.72,1.50,8430525013285,44,8714999089,0,1,"Screw for cantilever brake mount. Allen key head. Chromed.
M6x15mm.
Indivisible bag of 25 pieces.","Screw for cantilever brake mount. Allen key head. Chromed.
M6x15mm.
Indivisible bag of 25 pieces.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,189,153,88,63,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciclocross & Ciudad & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1104327-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM4NzI4fGltYWdlL3BuZ3xhRFprTDJnMU55OHhNRGc0TWpZMU1USTFPRGt4TUM4eE1UQTBNekkzTFRGZk9EQXdWM2c0TURCSXwxZmZkOGRhODFmODhjNmRlYzZlOTdkOTA2YzQ2YjNiY2Y0ODliMjI0ZDg1ZGU1MTY0Yzk5OWIwMjNlNjg2ZDM5,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1105492,96100012,468-PRO,V BIKE,VBIKE RIM BRAKE SHOES SHIMANO FOR CARBON,Par zapatas de freno carretera Shimano para llanta de carbono,5.00,4.13,1.92,468-PRO,356,8714109090,0,1,"▪ Length: 55mm
▪ 2-piece Brake shoe set
▪ For Carbon rim use
▪ Compatible with Shimano","▪ Length: 55mm
▪ 2-piece Brake shoe set
▪ For Carbon rim use
▪ Compatible with Shimano",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,39,13,79,35,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carretera & Triathlon,,https://api.mybihr.com/medias/1105492-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI0NzgyfGltYWdlL2pwZWd8YURRNUwyZ3hNaTh4TURnNE16RTJNekE1TlRBM01DOHhNVEExTkRreUxURmZPREF3VjNnNE1EQkl8OWE0NzFmNGRlYzhkY2Q5OTFjNDg5YjFiODMzMTc5NzliYmNjM2IzODRkMmVlNDQyYTVmMGUwMjE5MWEzZjA0NA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1100190,95000015,DB-02-140MM,V BIKE,VBIKE BRAKE PADS Ø140MM,Disco de freno bicicleta carretera Ø140mm,9.99,8.26,4.05,DB-02-140MM,12,8714949090,0,1,"Disco de freno de bicicleta. Especialmente diseñado para bicicleta de carretera.
- Acero inoxidable 410
- Disipación del calor superior
- Excelente resistencia al desgaste
- Medida / Peso: 140mm / 94g","Disco de freno de bicicleta. Especialmente diseñado para bicicleta de carretera.
- Acero inoxidable 410
- Disipación del calor superior
- Excelente resistencia al desgaste
- Medida / Peso: 140mm / 94g",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,335,136,212,158,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carretera & Triathlon,,https://api.mybihr.com/medias/1100190-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDkxMjV8aW1hZ2UvanBlZ3xhRFZrTDJnek9TOHhNRGc0TXpBNU1Ea3dOekUyTmk4eE1UQXdNVGt3TFRGZk9EQXdWM2c0TURCSXw1ZGJmZjJlZGYyYjdiNWQyZWU3ZWRlOTBjY2NhYzRkNTA3N2YwMmYwN2Y0ODRkNmU5YjQ3MzgyZjYwNjhjZThj,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1105491,96100013,HJ-452.11AR,V BIKE,VBIKE RIM BRAKE SHOES SHIMANO FOR ALLOY,Par zapatas de freno carretera Shimano para llanta de aluminio,2.99,2.47,1.61,HJ-452.11AR,0,8714109090,0,1,"▪ Length: 55mm
▪ 2-piece Brake shoe set
▪ For Alloy rim use
▪ Compatible with Shimano","▪ Length: 55mm
▪ 2-piece Brake shoe set
▪ For Alloy rim use
▪ Compatible with Shimano",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,46,9,79,42,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carretera & Triathlon,,https://api.mybihr.com/medias/1105491-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU0MTJ8aW1hZ2UvanBlZ3xhR0V3TDJnME1DOHhNRGc0TXpFMk1qY3dNVGcxTkM4eE1UQTFORGt4TFRGZk9EQXdWM2c0TURCSXwwMjk5MzMxMzc0MmEwZjMzNGMwYzM1YWNjMGI4ZTc2YzI5ZjY0ODMyZjFlMDFjNGQ1NGVjNDEyNDAxZDU1ZDQx,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1105305,843B,HJ-DC533,V BIKE,VBIKE YOKE CABLE 82MM FOR CANTILEVER,Polea guia cable con funda (B-82).Fija,1.50,1.24,0.81,8430525017870,31,7315111000,0,1,Polea guia cable con funda inyectada. Terminal cable aluminio.<br><br><strong>� int:</strong> 2 mm.<br><strong>Longitud:</strong>&nbsp;82 mm.,Polea guia cable con funda inyectada. Terminal cable aluminio.� int: 2 mm.Longitud: 82 mm.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,24,23,91,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciclocross & Ciudad & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1105305-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE5NDE0fGltYWdlL3BuZ3xhREEzTDJnd01TOHhNRGc0TWpjM016WTRNREUxT0M4eE1UQTFNekExTFRGZk9EQXdWM2c0TURCSXw3OGI1NmRlOTk1ZDM5NTE2NjVmYmYwYzQwMmE2MDA4NzA5NzJmMzZlZjBlNTcyZWNhYmJjOTllZGRhZGJhMzE3,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1100191,95000002,DB-07D-140MM-BLACK,V BIKE,VBIKE BRAKE PADS Ø140MM,"Disco de freno bicicleta carretera Ø140mm, rotor negro",15.00,12.40,3.00,95000002,72,8714949090,0,1,"Disco de freno de bicicleta. Especialmente diseñado para bicicleta de carretera. Ultraligero.
- Acero inoxidable 410
- Disipación del calor superior
- Excelente resistencia al desgaste
- Rotor negro
- Medida / Peso: 140mm / 68g","Disco de freno de bicicleta. Especialmente diseñado para bicicleta de carretera. Ultraligero.
- Acero inoxidable 410
- Disipación del calor superior
- Excelente resistencia al desgaste
- Rotor negro
- Medida / Peso: 140mm / 68g",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,159,34,159,111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carretera & Triathlon,,https://api.mybihr.com/medias/1100191-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDU2MTF8aW1hZ2UvanBlZ3xhR0U1TDJnNFpTOHhNRGc0TXpBNU1UTXdNRE00TWk4eE1UQXdNVGt4TFRGZk9EQXdWM2c0TURCSXwzYjkxZDdmYTgyOTFjYzhkZTVlZjMxMDg1NzRkZmYwMDBkMDkxNDBiZGEwYWU1Y2ZlNDI4MmJlN2Q4MDJlMWU0,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104961,35566,N+1-B429BPO / CARD,V BIKE,VBIKE VINTAGE BELL NUVO N+1 BRASS Ø47,Timbre vintage Nuvo n+1 Ø47mm Latón dorado,7.01,5.79,1.50,8430525355668,76,8714999089,0,1,"Timbre Vintage �47 mm. 1 beep Lat�n. Color dorado. Interruptor de accionamiento ultra-r�pido y f�cil. Sonido de alta potencia. Apto para manillar de �22,2 hasta �25,4 mm.","Timbre Vintage �47 mm. 1 beep Lat�n. Color dorado. Interruptor de accionamiento ultra-r�pido y f�cil. Sonido de alta potencia. Apto para manillar de �22,2 hasta �25,4 mm.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,331,43,164,96,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad & E-Bike,,https://api.mybihr.com/medias/1104961-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA1Nzc5fGltYWdlL3BuZ3xhRGhqTDJnMk9DOHhNRGc0TWpjME5UYzJNVGd5TWk4eE1UQTBPVFl4TFRGZk9EQXdWM2c0TURCSXxhOTRmNTdhNGM0NTZkYWNjY2RiMGQ3MjkzNTc2Nzk4ZDNmMGUyMWVmNGFiZTI2NmNjMTQxYmQxMjA2ZDViMTQ4,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1105303,842AM,SY-604,V BIKE,VBIKE BICYCLE HORN FOR CHILDREN BIKE YEL,Bocina infantil. AMARILLA,2.50,2.07,0.90,8430525125445,25,8714999089,0,1,<p>Bocina infantil pl�stico. Amarilla</p>,"
Bocina infantil pl�stico. Amarilla",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,709,3,179,60,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infantil,,https://api.mybihr.com/medias/1105303-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjAyMTA3fGltYWdlL3BuZ3xhR1F5TDJnMk1TOHhNRGc0TWpjM01qZzVNemN5Tmk4eE1UQTFNekF6TFRGZk9EQXdWM2c0TURCSXw0Y2RhYWQ1ZDk0MmE0ZDc2NGNlNjNlZjY3MzdmMjNiMzY3N2RjNDE3OWUxZTk2ODFjZTFlZmE5MmE5YjAxYWJk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1101631,583NR,YWS-306A-B,V BIKE,VBIKE BELL 35MM ALUMINUM. BLACK,Timbre de bicicleta Ø35mm aluminio. Negro,3.00,2.48,1.61,583NR,121,8714999089,0,1,"Timbre V BIKE Ø35mm. Aluminio. Negro mate.
Ø Manillar: 22,2mm","Timbre V BIKE Ø35mm. Aluminio. Negro mate.
Ø Manillar: 22,2mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,289,20,88,82,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad & E-Bike & Infantil & Trekking/Touring,,https://api.mybihr.com/medias/1101631-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQwNzE0fGltYWdlL2pwZWd8YURneUwyZzNPQzg1TmpNeU1URXpNREF3TkRjNEx6RXhNREUyTXpFdE1WODRNREJYZURnd01FZ3w0ODMyZDY5YmEzZTFhZTFkODdiZjgzNDNiNDZjMzlhMWIzMmI2Mzk4YzZjNzAyYjY5MmI2OGRhMTk5ZDI0MDZk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104407,11971,SY-310,V BIKE,VBIKE BICYCLE REARVIEW MIRROR BAREND MOU,Espejo Bicicleta Plegable,9.99,8.26,5.37,8430525119710,91,8714999089,0,1,"<p>Espejo retrovisor bicicleta PANXIA.<br>Sujeci�n al pu�o. Medida: 120x75mm. Plegable.<br>�acople: 16,20 mm.</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","
Espejo retrovisor bicicleta PANXIA.Sujeci�n al pu�o. Medida: 120x75mm. Plegable.�acople: 16,20 mm.
 
 
 ",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,646,119,221,86,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1104407-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE2MzMxfGltYWdlL3BuZ3xhR0prTDJnMU1pOHhNRGc0TWpjd016WTROemN4TUM4eE1UQTBOREEzTFRGZk9EQXdWM2c0TURCSXxmZjdlYjU5OTYyZWI3MzRlMTQ4NDViZDc4MjAxZjViMWM3OTVmNGExNjdhMjQ3MzBkODc0MjRkMWM4NDVlYjUw,https://api.mybihr.com/medias/1104407-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTk2MjUxfGltYWdlL3BuZ3xhREE1TDJoaE9DOHhNRGc0TWpjd05EQTRNRGt5Tmk4eE1UQTBOREEzTFRKZk9EQXdWM2c0TURCSXw2Mjk4NWEzNDViOTk5MjIyYzNiMWE0MDZhYTVmNjU4N2Q0NjM4Yzc0MjNmY2Y2ZjY5NDA3OGJjNjIzZThhNjY1,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1105307,855BL,ARCL-541-WHITE,V BIKE,VBIKE HANDLEBAR DELIVERY/FIXIE 380 WH,Manillar super-estrecho especial reparto / SingleSpeed Ø25.4 380mm Blanco,13.00,10.74,3.99,8430525130142,70,8714991089,0,1,"<p>Manillar Singlespeed/City. Extra corto.<br>Anchura: 380mm. Aluminio 6061 P.G. Peso: 170gr. Centro manillar: �25,4mm Color Blanco.<br></p><p>��LLEG� LA REVOLUCI�N!!<br>A veces deslizarnos por la ciudad se complica hasta en bicicleta. Hemos<br>descubierto que el problema es cosa de cent�metros y lo hemos solucionado con el nuevo concepto de manillar extra-corto, de tan solo 380mm con el que podr�s introducirte hasta por el hueco m�s estrecho de tu ciudad. La comodidad y el control no se pierden, sino que se mejoran.<br></p>","
Manillar Singlespeed/City. Extra corto.Anchura: 380mm. Aluminio 6061 P.G. Peso: 170gr. Centro manillar: �25,4mm Color Blanco.
��LLEG� LA REVOLUCI�N!!A veces deslizarnos por la ciudad se complica hasta en bicicleta. Hemosdescubierto que el problema es cosa de cent�metros y lo hemos solucionado con el nuevo concepto de manillar extra-corto, de tan solo 380mm con el que podr�s introducirte hasta por el hueco m�s estrecho de tu ciudad. La comodidad y el control no se pierden, sino que se mejoran.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,460,140,369,43,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad,,https://api.mybihr.com/medias/1105307-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ0MjV8aW1hZ2UvcG5nfGFHTmxMMmcyTXk4eE1EZzRNamMzTkRRMk5qVTVNQzh4TVRBMU16QTNMVEZmT0RBd1YzZzRNREJJfDI0ZjVjZTZjYTAyOGE5MzEzMTI3MmUxM2M0ZTc0YTMwNTVmYTI4ZmQzNDAxODg1MDYyMzg3MDA2MzYwYTk1MGY,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104651,14838,JH-302,V BIKE,"VBIKE BOX OF 12 BIKE BELLS, SOCCER BALL","Caja de 12 timbres de bici, balón fútbol",49.99,41.31,26.85,8430525148383,5,8714999089,0,1,<p>Timbre rin-rin. F�tbol. �38mm.<br>Su pedido&nbsp;de 12uds&nbsp;incluye expositor de sobremesa.</p>,"
Timbre rin-rin. F�tbol. �38mm.Su pedido de 12uds incluye expositor de sobremesa.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,3498,536,246,180,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infantil,,https://api.mybihr.com/medias/1104651-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzk0MjUxfGltYWdlL3BuZ3xhR1F4TDJnd015OHhNRGc0TWpjeU9EUTJNRE14T0M4eE1UQTBOalV4TFRGZk9EQXdWM2c0TURCSXxmOGYwNjUyZTM2OWQyZGRhMGZhZmFhYjI2M2E1YjFiOWVmNWM4M2FhZTMyM2JmM2RiNDJlNzVhOGIyMTVhNWU1,https://api.mybihr.com/medias/1104651-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTk5Nzk0fGltYWdlL3BuZ3xhR0ppTDJnd09TOHhNRGc0TWpjeU9EZzFNelV6TkM4eE1UQTBOalV4TFRKZk9EQXdWM2c0TURCSXw1YTdkMjEzYTUyZjc3ZjM4MTY5ZDU3ZjgxODIzMDI1MGFjNGRkNDI3MmExZTNmNmQ5OTNkMTEwZWY5MTczZDUz,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1101699,8657,DX-2002B,V BIKE,VBIKE BIKE MIRROR / BAR END FITTING,Retrovisor de bicicleta al puño,8.49,7.02,4.56,8430525086579,61,7009100090,0,1,"Espejo retrovisor de bicicleta. Redondo Ø76mm.
Sujeción al puño. Regulable.","Espejo retrovisor de bicicleta. Redondo Ø76mm.
Sujeción al puño. Regulable.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,465,64,142,78,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1101699-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE0NjgxfGltYWdlL2pwZWd8YUdabUwyZzRPQzg1TmpNeU1UTTBNak0wTVRReUx6RXhNREUyT1RrdE1WODRNREJYZURnd01FZ3wzMzQ2ZjFiZTA1MDUyYWNmYTgwOTlmMDIzZTY4YjhkMTU4ODM2Zjk1MjdkY2M0NmRjYmNjMmQwZGZiZjFjZWFk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
